"LYME REGIS. (ROUSEDON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1077,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.67,2.85,,,,,,,,,,
February,0.54,,,,,,,,,,,
March,3.33,,,,,,,,,,,
April,3.84,,,,,,,,,,,
May,1.73,,,,,,,,,,,
June,2.55,,,,,,,,,,,
July,5.03,,,,,,,,,,,
August,1.34,,,,,,,,,,,
September,1.46,,,,,,,,,,,
October,2.51,,,,,,,,,,,
November,1.64,,,,,,,,,,,
December,4.08,,,,,,,,,,,
Total,32.72,,,,,,,,,,,
Calc annual,32.72,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
