"MAIDENHEAD HALL PLACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4739,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.44,2.43,2.90,1.48,2.81,,,,,,,
February,0.39,0.21,2.60,3.58,0.21,,,,,,,
March,1.81,0.82,1.70,2.67,0.88,,,,,,,
April,3.56,0.96,2.76,2.26,2.74,,,,,,,
May,1.52,0.93,0.74,1.68,3.73,,,,,,,
June,2.29,0.21,1.38,0.38,2.83,,,,,,,
July,7.85,0.14,4.43,1.76,3.99,,,,,,,
August,1.27,1.28,2.65,1.85,2.73,,,,,,,
September,1.30,2.42,1.97,2.12,3.59,,,,,,,
October,2.44,1.13,0.97,4.89,3.80,,,,,,,
November,1.15,1.71,1.39,1.40,2.67,,,,,,,
December,2.22,1.39,2.17,2.23,3.17,,,,,,,
Total,28.24,13.63,25.66,26.30,33.15,,,,,,,
Calc annual,28.24,13.63,25.66,26.30,33.15,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
