"SPRINGTHORPE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2560,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.64,0.95,1.91,1.77,2.17,3.68,3.45,,,,,
February,2.34,0.75,2.24,0.77,2.19,2.49,2.05,,,,,
March,0.41,1.32,2.53,1.63,0.50,0.92,1.76,,,,,
April,3.17,1.99,0.71,2.28,2.23,1.33,2.76,,,,,
May,3.43,5.13,2.01,1.14,0.41,1.15,3.51,,,,,
June,4.47,0.68,2.39,1.19,2.68,5.27,1.73,,,,,
July,4.16,1.97,1.64,0.86,0.57,5.45,2.48,,,,,
August,5.38,2.91,0.28,1.73,1.25,3.26,,,,,,
September,2.93,1.31,1.86,1.19,3.45,2.06,,,,,,
October,0.79,3.35,4.20,1.06,2.87,1.81,,,,,,
November,2.62,1.35,2.00,2.26,4.26,1.28,,,,,,
December,1.05,0.86,0.38,3.91,2.49,1.34,,,,,,
Total,33.39,22.57,22.15,19.79,25.07,30.04,,,,,,
Calc annual,33.39,22.57,22.15,19.79,25.07,30.04,17.74,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
