"SPRINGTHORPE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2560,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.18,1.83,2.31,1.83,1.88,1.53,2.47,1.27,3.70,1.94,2.82,
February,1.88,0.17,2.60,3.95,0.77,2.01,1.01,1.46,1.63,0.78,0.67,
March,4.26,0.91,1.65,1.33,0.96,0.86,0.48,1.54,1.82,0.22,2.03,
April,4.11,1.12,1.82,1.07,1.43,2.45,2.08,2.10,0.76,0.74,2.65,
May,2.05,1.62,0.91,2.87,2.68,3.26,2.21,1.15,1.81,0.90,1.60,
June,1.44,0.18,0.91,1.32,1.14,0.15,3.40,3.16,2.02,1.15,1.83,
July,3.42,0.54,3.98,3.50,2.11,0.83,1.62,2.52,0.55,1.25,3.72,
August,0.42,3.50,3.10,3.11,2.87,1.34,2.39,3.15,3.12,1.97,2.52,
September,1.14,0.72,2.40,2.28,2.86,2.70,0.79,3.52,0.17,1.09,4.00,
October,1.96,0.87,1.05,1.51,4.39,2.42,2.10,1.55,3.86,3.16,2.28,
November,0.93,1.29,0.80,2.19,1.43,2.39,2.39,2.24,2.45,4.45,3.20,
December,2.41,1.39,3.01,2.60,1.84,1.58,0.65,2.27,1.77,3.81,1.79,
Total,26.20,14.14,24.54,27.56,24.36,21.52,21.59,25.93,23.66,21.46,29.11,
Calc annual,26.20,14.14,24.54,27.56,24.36,21.52,21.59,25.93,23.66,21.46,29.11,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
