GLENDEVON (BROICH BURN) NO. 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN914035,Long,-3.752504,Lat,56.211647,Elevation,1333,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,11.18,9.45,9.38,6.1,8.92,12.49,9.88,19.12,3.46,10.85,5.37,9.17,8.11,11.16,2.01,8.17,7.84,13.65,7.28,2.22,4,4.5,9.5,9.9,2.85,8.15,6.49,10.22,7.85,4.86,6.58,3.45,3.15,5.25,3.85,,,,,
February,,1.84,6.76,8.83,2.32,9.62,10.21,4.74,10.59,2.91,1.84,7.18,0.28,5.81,1.04,6.55,4.22,6.65,3.16,11.53,3.42,7.44,3.04,7.6,3.52,11.52,5.35,3.5,7.92,7.55,6.1,5.12,1.49,3.85,5.27,1.78,,,,,
March,,13.52,6.51,4.97,1.2,2.05,6.68,6.6,7.96,1.41,5.52,1.56,4.91,5.69,6.14,3.48,5.85,4.92,6.37,5.61,7.4,5.25,7.64,4.08,0.58,6.45,6.14,6.1,8.32,2.86,4.75,4.72,6.45,3.08,6.15,1.98,,,,,
April,,3.02,3.76,4.37,3.73,9.03,3.76,4.09,2.47,1.72,2.44,3.86,7.45,3.21,9.51,5.82,2.48,4.26,0.99,3.85,6.47,4.4,5.9,4.93,5,2.88,2.78,10.15,5.37,6.84,4.95,6.35,4.15,4.15,2.33,3.75,,,,,
May,,5.53,7.19,2.4,7.65,9.67,4.52,4.31,2.19,5.21,3.73,6.44,4.85,2.22,4.34,0.67,1.53,3.34,7.92,2.75,1.94,5.87,5.4,4.94,5.09,8.34,2.64,6.25,5.23,4.2,2.75,2.75,2.35,4.95,8.09,5.95,,,,,
June,,0.32,2.86,3.72,4.6,1.48,5.41,6.31,6.76,4.1,4.51,8.76,2.85,2.74,3.15,6.69,2.83,5.16,8.88,4.35,1.11,1.75,2.09,6.65,6.45,7.48,5.89,7.1,9.76,1.85,2.81,5.15,6.03,2.97,4.78,3.75,,,,,
July,,6.72,7.71,5.66,10.41,2.65,4.83,5.94,6.37,6.97,5.71,8.27,7.58,5.32,4.63,2.22,6.16,7.05,7.45,8.94,7.14,5.45,4.96,4.62,5.04,5.48,6.7,5.35,7.32,2.53,6.8,6.95,4.2,8.75,3.98,,,,,,
August,,9.79,4.39,11.25,8.35,6.07,6.24,9.97,8.33,9.83,9.42,3.49,3.26,5.37,7.62,6.52,5.66,5.49,4.28,2.93,2.81,6.95,9.95,9.07,4.93,3.58,7.35,0.08,13.63,5.43,8.37,9.95,6.85,4.23,5.98,,,,,,
September,,3.06,3.94,10.89,10.27,4.45,6.41,10.06,8.14,2.26,7.61,3.11,5.23,2.57,8.14,10.38,5.34,5.74,10.43,3.62,4.32,2.88,9.18,7.38,4.98,8.49,8.68,7.1,8.15,3.4,11.22,5.89,4.93,7.85,8.54,,,,,,
October,,8.22,4.4,10.95,6.29,5.67,6.82,10.02,12.04,9.08,10.48,6.96,9.2,5.83,11.06,13.41,6.77,5.31,13.47,5.72,7.6,7.8,6.98,13.69,6.88,9.78,0.8,5.24,8.15,7.32,7.1,1.88,7.1,5.23,11.83,,,,,,
November,,4.98,5.75,5.46,5.94,1.87,12.57,8.61,9.96,10.99,8.19,14.03,6.22,4.05,3.43,7.64,5.95,1.38,14.13,13.79,10.05,6.2,1.85,4.25,10.19,1.37,10.82,6.75,5.75,6.15,6.84,11.45,3.78,9.53,12.65,,,,,,
December,,10.4,8.52,6.38,11.75,5.81,2.78,2.52,8.06,13.14,8.05,6.8,14.18,3.54,11.45,6.42,9.22,4.79,7.27,3.87,6.85,5.64,9.29,4.73,10.04,6,7.64,3.85,7.57,10.32,2.85,11.36,6.95,8.15,10.78,,,,,,
Total,,78.58,71.24,84.26,78.61,67.29,82.72,83.05,101.99,71.08,78.35,75.83,75.18,54.46,81.67,71.81,64.18,61.93,98,74.24,61.33,63.63,70.78,81.44,72.6,74.22,72.94,67.96,97.39,66.3,69.4,78.15,57.73,65.89,85.63,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No of corrections for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
