"GLENDEVON NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5461,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,11.18,9.45,9.38,6.10,8.92,12.49,9.88,19.12,3.46,10.85,
February,,1.84,6.76,8.83,2.32,9.62,10.21,4.74,10.59,2.91,1.84,
March,,13.52,6.51,4.97,1.20,2.05,6.68,6.60,7.96,1.41,5.52,
April,,3.02,3.76,4.37,3.73,9.03,3.76,4.09,2.47,1.72,2.44,
May,,5.53,7.19,2.40,7.65,9.67,4.52,4.31,2.19,5.21,3.73,
June,,0.32,2.86,3.72,4.60,1.48,5.41,6.31,6.76,4.10,4.51,
July,,6.72,7.71,5.66,10.41,2.65,4.83,5.94,6.37,6.97,5.71,
August,,9.79,4.39,11.25,8.35,6.07,6.24,9.97,8.33,9.83,9.42,
September,,3.06,3.94,10.89,10.27,4.45,6.41,10.06,8.14,2.26,7.61,
October,,8.22,4.40,10.95,6.29,5.67,6.82,10.02,12.04,9.08,10.48,
November,,4.98,5.75,5.46,5.94,1.87,12.57,8.61,9.96,10.99,8.19,
December,,10.40,8.52,6.38,11.75,5.81,2.78,2.52,8.06,13.14,8.05,
Total,,78.58,71.24,84.26,78.61,67.29,82.72,83.05,101.99,71.08,78.35,
Calc annual,0.00,78.58,71.24,84.26,78.61,67.29,82.72,83.05,101.99,71.08,78.35,
Difference,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
