"NEWARK (QUEENS ROAD DEPOT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2593,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.50,1.91,1.56,2.44,1.73,4.04,1.34,3.11,
February,,,,3.52,0.86,1.90,1.35,1.38,1.67,0.62,0.44,
March,,,,0.99,1.03,0.75,0.62,1.59,1.87,0.28,2.10,
April,,,,1.84,1.54,1.22,1.87,2.26,0.84,1.34,2.83,
May,,,,2.30,2.69,4.10,1.93,0.83,1.61,1.16,1.30,
June,,,,0.86,1.79,0.06,2.25,3.04,1.68,1.34,1.72,
July,,,,3.91,2.11,0.80,1.43,2.88,1.16,1.28,3.79,
August,,,,2.66,2.33,1.99,2.32,3.00,2.45,2.11,1.85,
September,,,,2.23,2.19,2.41,0.93,4.88,0.34,0.58,4.24,
October,,,,1.93,4.28,2.48,1.86,1.93,4.41,2.36,2.44,
November,,,,1.99,1.22,1.75,2.53,2.06,2.70,4.18,3.34,
December,,,,2.35,2.81,2.03,0.89,2.60,2.42,3.80,1.81,
Total,,,,26.08,24.76,21.05,20.42,28.18,25.19,20.39,28.97,
Calc annual,0.00,0.00,0.00,26.08,24.76,21.05,20.42,28.18,25.19,20.39,28.97,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
