TEMPLE GUITING (HYDE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2213/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.80,4.31,5.24,2.37,1.91,2.67,,,,,,
February,2.58,0.71,1.44,1.40,2.04,2.19,,,,,,
March,3.22,2.17,0.85,0.44,1.15,1.10,,,,,,
April,1.40,1.36,1.02,1.59,1.27,1.97,,,,,,
May,2.12,3.21,3.35,1.01,2.06,2.83,,,,,,
June,1.72,0.20,2.48,2.56,3.13,3.20,,,,,,
July,3.14,2.60,0.80,2.14,1.70,1.53,,,,,,
August,4.31,3.65,2.09,3.20,1.51,6.04,,,,,,
September,0.44,1.93,2.16,3.42,1.69,4.46,,,,,,
October,2.17,2.95,2.55,4.78,3.66,0.91,,,,,,
November,3.50,2.26,1.61,4.65,0.27,6.05,,,,,,
December,2.22,4.17,1.21,2.60,5.23,2.89,,,,,,
Total,29.62,29.52,24.80,30.16,25.62,35.84,,,,,,
Calc annual,29.62,29.52,24.80,30.16,25.62,35.84,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
