"DANBY LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3474,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.07,4.13,3.60,2.64,2.27,1.65,3.43,2.48,4.91,3.76,5.00,
February,1.04,0.26,2.11,5.33,1.70,5.29,2.01,1.87,1.75,1.47,2.02,
March,2.77,1.49,3.30,1.97,0.96,2.92,0.80,2.28,3.96,0.29,3.84,
April,4.41,1.66,2.58,1.92,2.34,3.55,1.44,2.32,1.79,1.77,5.04,
May,1.85,1.54,0.71,4.47,5.52,2.75,2.51,1.67,2.27,1.10,1.58,
June,1.07,0.49,2.07,1.47,2.90,1.21,3.33,3.23,5.57,1.92,1.19,
July,5.80,1.28,5.53,3.34,4.73,3.27,3.94,2.69,0.79,2.92,13.37,
August,3.00,6.77,4.56,4.73,2.29,2.89,3.25,7.25,4.89,3.20,4.29,
September,1.58,1.08,3.87,2.81,3.02,3.30,1.87,5.92,1.38,0.64,5.77,
October,2.18,2.03,2.79,3.26,4.39,2.79,4.69,2.89,4.58,3.63,2.71,
November,0.83,2.45,2.15,6.49,1.89,4.97,6.47,6.28,3.39,4.84,5.96,
December,3.77,2.00,5.18,4.08,4.82,5.41,2.31,3.24,2.21,5.70,3.97,
Total,32.37,25.18,38.45,42.51,36.83,40.00,36.05,42.12,37.49,31.24,54.74,
Calc annual,32.37,25.18,38.45,42.51,36.83,40.00,36.05,42.12,37.49,31.24,54.74,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
