"HADDINGTON MILLFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,3.80,1.00,2.60,3.20,0.90,5.20,2.40,8.00,2.80,2.60,,
February,1.20,1.80,1.40,0.50,2.70,0.80,2.80,1.30,1.20,1.60,,
March,2.10,2.00,3.40,0.80,2.80,0.90,1.80,1.50,1.60,1.10,,
April,0.70,2.10,1.50,1.60,0.60,0.70,1.50,2.30,2.90,1.40,,
May,0.50,0.60,3.20,1.30,2.30,5.00,0.80,2.00,1.50,1.80,,
June,3.90,2.00,3.00,1.90,0.20,0.20,1.20,1.80,0.40,1.60,,
July,0.80,3.30,2.80,0.40,1.70,3.50,4.60,4.70,0.20,0.50,,
August,2.30,2.50,3.50,4.20,0.80,2.50,3.00,1.90,3.40,0.80,,
September,1.00,4.00,2.30,3.00,2.30,1.00,2.40,0.80,3.80,3.20,,
October,2.40,1.10,2.80,2.20,9.80,4.70,1.00,0.80,1.20,2.20,,
November,3.10,5.00,1.00,2.20,2.20,1.80,2.50,0.70,1.50,1.40,,
December,5.50,0.50,2.30,1.70,1.80,1.20,0.80,1.20,3.00,1.20,,
Total,27.30,25.90,29.80,23.00,28.10,27.50,24.80,27.00,23.50,19.40,,
Calc annual,27.30,25.90,29.80,23.00,28.10,27.50,24.80,27.00,23.50,19.40,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
