"SOYLAND MOOR, RISHWORTH DRAIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD981177,Long,-2.030224,Lat,53.655791,Elevation,1290,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,4.27,5.53,6.41,5.13,15.46,2.34,8.98,5.65,7.33,4.2,4.19,2.39,5.41,5.35,8.7,7.05,3.35,1.9,4.88,6.07,7.76,4.61,6.31,3.27,7.75,3.25,3.82,5.05,4.66,1.65,4.41,3.02,6.25,4.4,4.63,3.3,4.66
February,,,,,1.48,8.44,5.19,2.19,6.97,0.93,0.86,7.25,0.27,5.81,0.48,8.56,3.24,7.7,3.19,7.34,4.17,7.04,1.82,3.36,2.95,6.56,7.13,1.27,3.01,4.15,6.58,3.4,1.25,2.07,3.01,2.79,1.51,3.18,6.69,0.41,3.29
March,,,,,2.04,1.89,2.63,4.89,3.82,1.5,3.49,0.48,3.11,3.73,3.66,2.44,3.73,5.04,1.96,3.71,4.1,4.72,2.89,1.73,0.81,1.67,1.8,6.09,1.73,2.1,2.98,5.88,3.28,2.45,3.19,2.58,1.96,3.73,2.44,1.99,1.58
April,,,,,2.51,3.79,2.04,3.8,1.4,1.46,3.56,4.68,4.46,2.26,3.29,4.46,1.87,3.62,1.04,2.96,3.55,2.7,2.43,2.75,3.22,3.15,2.2,4.29,1.92,5,4.47,2.93,4.18,3.35,0.83,2.36,3.54,0.62,1.57,4.08,2.63
May,,,,,6.65,5.36,4.97,2.05,1.78,4.17,2.55,4.04,6.49,2.41,4.74,0.97,1.47,2.82,5.07,1.79,1.56,2.95,5.03,3.62,5.02,5.25,2.76,2.68,1.52,5.12,2.51,3.35,2.12,3.57,3.62,4.11,1.96,1.77,5.33,2.4,2.21
June,,,,,3.79,0.32,3.04,5.23,8.62,2.07,2.75,7.04,0.96,3.3,3.61,6.87,5.61,4.26,7.79,4.57,1.15,1.03,1.19,4.77,4.12,5.39,5.86,2.65,5.67,1.03,2.94,1.49,4.33,3.61,3.75,3.76,3.92,2.71,6.03,2.55,1.93
July,,,,,4.95,2.67,4.11,3.43,2.32,3.15,7.82,5.35,4.19,4.43,4.47,2.54,5.47,3.4,6.81,8.57,5.23,2.02,4.35,3.17,4.88,2.9,5.84,2.7,2.66,2.97,4.64,4.98,2.97,6.32,5.93,1.18,7.93,5.47,5.1,3.38,7.41
August,,,,,7.93,5.49,5.54,10.78,5.75,6.82,9.44,7.28,2.17,2.07,4.82,2.53,3.69,2.92,5.94,3.44,3.08,8.9,5.17,7.37,3.82,3.49,7.36,0.39,6.21,4.53,6.62,6.87,5.4,5.54,7.44,1.69,13.46,7.06,6.39,0.79,5.03
September,,,,,6.48,4.66,4.45,7.16,0.85,2.46,5.35,4.25,7.76,1.74,4.99,9.32,6.94,3.56,2.71,1.96,6.76,0.94,2.66,5.1,6.96,2.71,7.65,2.87,3.83,1.45,9.75,3.24,4.77,4.07,6.08,3.19,4.31,5.42,5.15,0.55,2.96
October,,,,,7.21,7.16,5.01,5.78,6.57,7.79,7.83,3.79,9.52,5.49,6.96,12.13,7.27,2.89,14.99,3.57,6.4,6.51,7.16,3.5,5.67,7.51,1.05,1.01,3.56,6.21,3.12,1.65,6.52,2.41,8.63,2.75,3.23,6.13,4.32,4.36,5.13
November,,,,,3.48,2.84,7,6.47,9.4,10.38,7.65,11.75,4.69,2.43,2.9,8.39,7.62,3.11,8.05,10.57,9.01,3.53,1.54,4.14,8.55,0.93,7.78,6.97,2.66,8.19,6.09,10.3,3.23,5.43,7.2,2.73,1.73,2.24,1.71,4.42,8.03
December,,,,,6.59,4.88,2.48,1.46,3.9,10.13,4.05,3.28,3.21,0.73,7.44,3.54,6.1,3.74,6.67,4.63,4.81,3,3.93,2.63,6.04,3.27,3.83,4.22,4.7,8.84,3.06,9.4,3.82,2.13,6.4,7.03,5.31,4.61,4.47,7.7,4.15
Total,,,,,57.38,53.03,52.87,58.37,66.84,53.2,64.33,64.84,54.16,38.6,51.55,64.14,58.42,48.41,72.92,60.16,53.17,45.24,43.05,48.21,59.8,47.44,59.57,38.41,45.22,52.84,56.58,58.54,46.53,42.6,60.49,37.19,55.11,47.34,53.83,35.93,49.01
