"CHORLEY, COMMON BANK SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3006,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.81,8.25,1.77,5.09,
February,,,,,,,,1.78,3.53,0.98,0.22,
March,,,,,,,,4.73,2.29,1.30,2.77,
April,,,,,,,,2.04,1.05,0.92,2.15,
May,,,,,,,,1.39,1.11,2.43,1.13,
June,,,,,,,,4.02,5.34,1.35,2.11,
July,,,,,,,,3.33,2.30,4.01,4.57,
August,,,,,,,,5.24,4.63,4.23,5.96,
September,,,,,,,,5.96,1.30,2.03,2.28,
October,,,,,,,,3.29,3.91,5.70,5.42,
November,,,,,,,,4.06,5.12,6.60,5.95,
December,,,,,,,,1.20,2.69,6.03,4.01,
Total,,,,,,,,40.85,41.52,37.35,41.66,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.85,41.52,37.35,41.66,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,-0.00,
