NEWTON (DUMFRIES),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7260,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.17,5.71,,,,,,,,,,
February,3.04,1.21,,,,,,,,,,
March,3.90,6.04,,,,,,,,,,
April,3.02,0.87,,,,,,,,,,
May,3.40,1.67,,,,,,,,,,
June,1.70,1.78,,,,,,,,,,
July,3.86,2.00,,,,,,,,,,
August,3.59,8.34,,,,,,,,,,
September,2.26,2.42,,,,,,,,,,
October,2.62,2.11,,,,,,,,,,
November,2.57,3.16,,,,,,,,,,
December,3.96,3.13,,,,,,,,,,
Total,39.09,38.44,,,,,,,,,,
Calc annual,39.09,38.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
