"KILMARNOCK, DEAN CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5233,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,6.37,10.05,1.75,5.29,
February,,,,,,,,2.88,4.05,2.38,0.25,
March,,,,,,,,2.96,2.52,1.44,2.32,
April,,,,,,,,3.80,1.60,1.58,1.70,
May,,,,,,,,2.33,1.96,3.24,1.51,
June,,,,,,,,5.66,4.83,3.45,3.09,
July,,,,,,,,3.98,3.10,4.71,2.79,
August,,,,,,,,4.08,4.17,7.16,6.00,
September,,,,,,,,7.34,4.42,2.05,2.81,
October,,,,,,,,5.70,8.15,5.60,6.11,
November,,,,,,,,5.16,6.25,6.62,5.24,
December,,,,,,,,0.95,4.30,8.24,4.01,
Total,,,,,,,,51.21,55.40,48.22,41.12,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.21,55.40,48.22,41.12,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,0.00,
