"SOUTHMINSTER (THE NEW MOOR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1282,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.34,1.70,3.80,1.07,2.31,1.01,1.65,0.96,2.15,1.28,1.23,
February,0.55,0.75,1.41,2.60,0.45,1.38,2.32,3.36,0.91,0.26,0.87,
March,0.81,0.74,1.13,1.72,0.50,0.96,0.09,1.75,2.33,0.09,1.17,
April,3.97,1.33,2.49,0.82,2.45,1.66,4.08,1.60,1.51,1.51,1.84,
May,1.10,0.87,0.52,1.86,2.89,2.19,1.37,0.80,1.38,0.88,1.95,
June,1.18,0.17,1.20,0.54,1.50,0.35,2.42,3.00,2.25,0.50,0.77,
July,5.42,0.16,2.14,1.10,2.73,1.46,1.53,3.33,2.05,1.84,2.36,
August,1.68,0.41,1.35,1.77,1.95,1.58,0.70,2.52,2.54,1.21,1.97,
September,7.15,1.55,2.22,1.32,1.59,2.23,0.81,3.39,0.40,0.69,3.05,
October,1.61,0.27,1.46,3.94,3.21,2.49,2.18,1.43,2.19,2.14,0.77,
November,0.59,1.80,1.37,2.36,3.23,1.50,3.20,2.03,1.46,4.03,3.15,
December,3.30,1.14,1.55,1.54,1.93,1.99,0.61,2.51,3.40,2.47,1.88,
Total,29.70,10.89,20.64,20.64,24.74,18.80,20.96,26.68,22.57,16.90,21.01,
Calc annual,29.70,10.89,20.64,20.64,24.74,18.80,20.96,26.68,22.57,16.90,21.01,
Difference,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
