Rainfall at,EAST HARPTREE SHERBORNE RESERVOIR
,
Station no,1968,
,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879
January,4.39,2.96,10.09,7.52,6.05,8.46,2.83,6.68,1.87,4.12,
February,2.88,2.58,5.38,2.02,4.59,3.19,6.19,2.45,2.03,4.75,
March,2.60,2.59,3.40,5.00,2.54,1.96,6.21,2.53,1.91,1.18,
April,0.87,5.59,3.44,0.66,3.06,2.71,4.70,3.53,2.95,3.41,
May,2.77,1.02,3.28,2.42,1.11,4.16,0.60,3.65,7.73,3.35,
June,0.87,2.48,5.59,1.40,1.74,5.92,1.29,1.77,3.25,6.94,
July,2.21,6.21,3.23,3.78,1.09,6.84,1.64,4.88,1.53,4.51,
August,1.98,2.15,2.54,4.04,5.30,1.94,5.47,4.46,6.60,7.17,
September,1.52,5.67,3.58,2.87,7.94,4.88,8.04,2.81,2.24,5.10,
October,9.64,3.54,6.31,3.81,6.22,8.37,3.11,3.29,6.09,1.42,
November,2.95,1.48,6.86,3.95,4.17,6.85,5.34,7.99,3.74,0.75,
December,2.67,4.25,8.80,1.16,6.22,2.06,8.87,2.66,2.45,2.13,
Total,35.35,40.52,62.50,38.63,50.03,57.34,54.29,46.70,42.39,44.83,
Calc annual,35.35,40.52,62.50,38.63,50.03,57.34,54.29,46.70,42.39,44.83,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
