DUNDEE (STOBSMUIR RESERVOIR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO416321,Long,-2.949691,Lat,56.477379,Elevation,278,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,1.84,2.8,1.85,1.6,1.28,0.85,4.62,3.68,4.13,3.91,2.24,2.96,4.61,3.49,1.32,3.5,1.82,3.65,4.8,1.41,1.6,3.38,1.56,0.6,1.51,1.34,2.77,2.76,1.85,0.88,4.77
February,,,,,,,,,,,1.41,1.29,0.1,2.55,0.07,1.61,3.89,3.24,0.41,2.06,1.36,4.71,1.7,1.11,0.59,2.08,1.08,3,2.74,1.39,2.23,3.07,0.48,0.7,2.86,1.3,1.12,3.9,2.87,0.3,2.84
March,,,,,,,,,,,1.56,0.89,2.61,1.68,2.87,1.45,2.37,3.89,0.46,2.4,2.34,2.05,1.58,0.59,0.35,0.72,2.07,3.79,0.89,1.73,2.07,2.23,2.21,0.3,2.84,1.64,1.66,2.13,5.86,1.57,2.62
April,,,,,,,,,,,2.19,,2.17,1.3,5.16,3.05,0.6,2.06,0.02,0.93,1.66,1.83,1.55,1.38,2.22,1.29,0.32,2.24,1.43,1.45,1.33,1.43,0.99,2.03,1.05,0.77,1.03,0.76,1.66,2.53,2.72
May,,,,,,,,,,,1.35,3.51,2.96,1.22,1.89,0.68,1.34,2.27,3.69,1.46,1.47,2.7,3.59,3.51,1.78,3.6,1.68,5.02,4.22,1.34,1.69,2.19,2.32,1.79,4.13,2.04,0.82,1.87,3.1,0.84,2.19
June,,,,,,,,,,,1.73,4.6,1.07,1.75,0.57,3.47,1.5,2.41,2.97,1.26,0.27,1.03,1.08,5.1,2.38,2.56,2.63,3.4,3.27,1.19,1.99,2.19,2.52,1.11,1.92,1.1,2.95,0.96,3.42,2.03,2.82
July,,,,,,,,,,,2.42,4.52,3.53,3.04,3.44,1.49,3.74,5.17,4.65,3.96,5.15,3.38,2.34,2.72,2.06,3.4,2.72,2.69,2.91,2.82,3.77,4.49,1.62,3.27,3.03,0.97,4.65,5.4,4.13,2.96,3.81
August,,,,,,,,,,,6.28,3.55,0.75,0.98,3.75,3.08,1.96,3.19,1.27,1.57,1.01,2.77,2.13,5.06,1.35,2.99,5.26,0.45,6.03,3.05,3.06,3.42,2.93,2.22,3.99,0.5,4.79,4.04,3,0.77,4.75
September,,,,,,,,,,,5.03,0.96,1.78,1.58,2.8,3.94,3.19,1.22,3.03,1.63,2.11,1.36,2.66,2.17,2.15,3.25,3.15,2.68,2.61,1.71,5.61,1.65,0.9,2.31,2.33,1.19,4.79,1.43,2.74,0.79,1.81
October,,,,,,,,,,,2.64,1.14,6.39,3.99,3.23,3.88,1.46,2.85,3.69,3.64,4.76,4.5,1.84,2.99,3.54,4.91,0.29,1.97,3.08,3.58,0.98,0.49,2.32,1.33,5.68,1.83,1.12,1.48,1.93,1.92,6.83
November,,,,,,,,,,,3.35,4.82,1.33,2.42,0.8,4,1.63,0.47,3.64,4.82,5.01,3.77,0.42,1.09,4.18,1.43,6.11,2.03,1.18,3.01,3.49,7.07,2,2.43,4.14,1.97,0.8,1.43,1.02,5.01,3.7
December,,,,,,,,,,,2.8,0.88,3.38,1.28,3.75,2.18,2.26,3.78,3.41,1.4,1.38,0.86,1.79,0.99,1.91,4.78,2.49,1.54,3.34,2.16,1.13,2.14,2.07,3.02,3.24,5.57,3.24,4.57,4.34,5.79,2.47
Total,,,,,,,,,,,32.6,,27.92,23.39,29.61,29.68,28.56,34.23,31.37,29.04,28.76,31.92,25.29,30.2,23.83,34.51,29.62,32.46,36.5,24.84,28.95,33.75,21.92,21.11,36.72,20.22,29.74,30.73,35.92,25.39,41.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 04 Deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
