"WHITMINSTER, THE JUNCTION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2162,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,2.84,1.14,1.69,2.43,3.23,0.60,2.30,0.46,4.53,,
February,,0.00,1.28,3.09,2.80,0.10,0.31,2.73,1.15,3.49,,
March,,1.87,0.77,0.20,2.00,2.24,2.50,3.62,0.32,0.63,,
April,,1.31,1.09,0.00,2.15,2.57,0.73,1.45,1.98,2.24,,
May,,3.74,1.01,1.76,2.18,0.39,0.24,1.29,3.55,2.04,,
June,,1.66,1.89,1.06,2.36,0.86,2.46,2.95,0.87,1.53,,
July,,2.22,2.78,2.68,2.30,2.74,0.71,1.21,0.66,0.72,,
August,,5.90,3.35,2.02,3.68,3.62,1.42,4.92,2.84,2.34,,
September,,1.43,2.58,0.93,2.99,1.08,6.62,2.77,0.94,1.70,,
October,,6.65,1.89,1.71,4.01,3.02,3.56,1.45,4.62,2.39,,
November,,2.10,2.26,1.60,4.37,5.44,0.88,1.70,2.10,2.80,,
December,,3.71,0.95,2.82,2.71,2.07,3.33,4.20,3.25,1.99,,
Total,,33.43,20.99,19.56,33.98,27.36,23.36,30.59,22.74,26.40,,
Calc annual,0.00,33.43,20.99,19.56,33.98,27.36,23.36,30.59,22.74,26.40,,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
