"READING ENGLEFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,807,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.84,2.71,2.79,1.60,3.17,1.82,3.13,2.14,3.75,1.24,3.41,
February,0.51,0.18,2.54,3.70,0.42,3.86,1.95,3.81,1.87,0.66,0.72,
March,1.64,1.26,1.82,2.72,1.06,0.56,0.69,3.00,2.29,0.04,0.87,
April,3.62,0.83,3.30,2.62,3.08,2.06,2.82,1.47,1.59,1.02,1.94,
May,1.49,1.18,0.99,1.86,3.85,3.61,1.84,1.07,1.55,1.31,1.59,
June,2.84,0.34,1.52,0.55,2.50,0.01,2.83,2.82,2.30,1.33,0.80,
July,5.64,0.16,5.31,1.12,3.53,3.51,2.54,3.99,1.92,1.22,2.28,
August,1.51,2.36,3.92,2.28,2.34,3.44,1.11,3.28,2.24,0.90,2.05,
September,1.92,2.58,1.65,2.09,3.37,2.65,0.75,6.36,1.38,0.54,3.12,
October,2.49,1.26,0.82,4.87,3.62,3.34,2.35,1.95,5.04,2.68,1.26,
November,1.47,2.17,1.30,1.73,2.73,1.84,6.04,3.19,2.56,6.18,4.11,
December,2.70,1.58,2.71,2.41,4.24,2.65,0.51,3.22,2.19,5.95,3.05,
Total,28.67,16.61,28.67,27.55,33.91,29.35,26.56,36.30,28.68,23.07,25.20,
Calc annual,28.67,16.61,28.67,27.55,33.91,29.35,26.56,36.30,28.68,23.07,25.20,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
