"HATCH END, ROYSTON PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7923,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.63,2.86,3.03,1.53,3.23,2.17,3.26,1.97,,,,
February,0.46,0.21,2.33,3.58,0.75,3.58,3.16,3.77,,,,
March,1.51,1.37,2.03,2.81,0.90,0.74,0.50,2.29,,,,
April,3.48,1.12,3.25,1.58,3.63,2.00,3.42,1.74,,,,
May,0.81,1.34,0.97,2.15,3.73,2.47,2.11,1.46,,,,
June,2.00,0.20,1.51,0.48,3.57,0.15,3.22,2.91,,,,
July,5.49,0.22,3.55,3.72,3.84,4.11,2.68,3.22,,,,
August,1.57,1.39,3.07,1.84,3.10,2.93,1.06,4.86,,,,
September,2.21,2.64,1.81,1.71,3.44,3.63,2.61,4.77,,,,
October,2.10,1.00,1.16,5.95,3.76,3.33,2.65,2.83,,,,
November,1.61,1.78,1.49,1.69,2.79,1.96,5.37,3.06,,,,
December,2.57,1.71,3.04,3.03,3.97,2.58,0.46,2.40,,,,
Total,26.44,15.84,27.24,30.07,36.71,29.65,30.50,35.28,,,,
Calc annual,26.44,15.84,27.24,30.07,36.71,29.65,30.50,35.28,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
