"HIGHER SWINESHAW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2753,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.45,4.06,5.21,6.81,4.94,5.45,3.22,9.94,2.72,3.73,,
February,5.54,1.91,3.03,3.28,5.18,7.20,1.70,2.94,2.34,4.99,,
March,4.91,2.39,1.79,0.99,1.63,1.35,6.00,1.35,1.97,2.36,,
April,2.97,1.95,2.53,3.44,2.58,1.97,3.08,1.60,4.70,4.03,,
May,2.60,3.44,2.40,4.92,3.53,1.48,3.51,1.39,2.96,1.52,,
June,2.32,1.20,4.16,3.65,5.88,3.83,2.59,5.69,1.21,3.32,,
July,2.80,5.39,2.92,4.52,2.13,7.84,3.44,2.59,2.30,4.04,,
August,6.09,5.08,7.16,3.67,3.40,4.90,0.56,5.55,3.70,5.45,,
September,0.83,3.10,5.06,5.74,3.33,6.34,2.69,2.97,1.37,7.57,,
October,6.13,7.35,3.21,4.07,6.43,0.65,0.96,3.31,3.72,2.53,,
November,3.16,1.06,4.06,6.81,0.66,7.59,6.20,2.84,6.87,6.88,,
December,3.20,3.94,2.32,3.70,2.80,4.43,4.96,3.32,7.17,3.70,,
Total,44.00,40.87,43.85,51.60,42.49,53.03,38.91,43.49,41.03,50.12,,
Calc annual,44.00,40.87,43.85,51.60,42.49,53.03,38.91,43.49,41.03,50.12,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,,
