HIGHER-SWINESHAW-LEES-HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK009992,Long,-1.9879043,Lat,53.48951,Elevation,1168,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,1.47,4.16,1.28,2.26,3.3,3.25,6.06,3.76,1.68,2.7,4.82,5.18,7.04,3.23,4.35,3.43,2.84,3.13,4.31,10.65,2.05,4.84,5.33,4.32,2.48,2.66,,,,,,
February,,,,,,,,,,1.86,3.81,4.7,1.39,1.4,1.9,3.62,5.05,1.19,5.75,1.05,4.57,0.65,5.47,4.84,1.15,5.61,3.33,1.7,5.19,1,0.63,5.14,0.46,4.1,0.3,,,,,,
March,,,,,,,,,,2.75,0.71,2.4,5.13,3.43,4.92,2.26,2.63,1.88,0.44,5.2,2.83,3.28,2.25,1.87,1.54,1.95,1.6,4.2,1.74,1.13,2.44,0.55,2.62,3.01,2.83,,,,,,
April,,,,,,,,,,3.29,4.66,3.95,1.1,3.62,1.47,1.66,2.87,2.03,1.62,3.21,5.73,1.64,3.25,2.93,1.88,2,2.11,3.99,1.04,1.82,2.45,3.83,3.68,2.06,2.09,,,,,,
May,,,,,,,,,,1.95,3.11,2,3.04,2.83,2.58,1.94,3.42,2.92,2.71,2.13,6.84,2.14,1.29,3.88,5.51,4.18,4.36,1.54,1.24,2.95,2.25,2.34,4.53,1.72,2.54,,,,,,
June,,,,,,,,,,3.14,3.85,4.2,4.58,2.75,3.81,2.26,4.85,1.96,2.07,2.02,3.39,0.44,3.21,1.45,2.99,0.06,4.2,5.49,7.87,1.67,4.45,6.5,0.73,2.83,2.2,,,,,,
July,,,,,,,,,,6.74,5.68,0.46,4.8,1.44,3.86,5.34,2.76,2.52,4.91,2.32,7.9,1.7,5.14,5.11,4.4,2.37,2.53,4.17,2.02,3.37,6.46,4.54,6.39,2.98,4.52,,,,,,
August,,,,,,,,,,3.18,5.73,4.1,7.65,2.26,3.79,4.59,2.88,6.05,4.11,3.58,2.72,5.18,5.1,4.89,6.27,2.78,5.57,6.32,6.25,6.15,5.43,6.3,1.51,1.49,3.08,,,,,,
September,,,,,,,,,,3.51,0.55,4.46,2.37,2,2.57,1.24,2.81,3.01,10.24,2.2,2.88,1.14,4.09,4.68,3.54,3.75,3.37,6.93,1.16,2.05,4.12,4.45,4.57,1.46,3.06,,,,,,
October,,,,,,,,,,7.2,2.85,2.9,3.08,2.15,2.74,1.74,5.53,5.66,3.65,2.42,0.89,2.74,1.28,5,5.68,5.09,3.66,3.41,4.25,5.31,5.5,2.2,6.99,4.85,6.08,,,,,,
November,,,,,,,,,,1.76,4.86,4.65,3.55,3.72,3.94,2.38,3.02,4.22,2.02,3.07,1.43,2.07,3.07,5.9,2.14,3.36,4.33,3.97,5.25,8.71,4.3,5.1,3.01,1.95,2.71,,,,,,
December,,,,,,,,,,7.31,4.26,5.75,4,3.05,5.25,6.48,3.62,2.8,7.93,6.57,4.11,5.43,4.4,4.18,4.09,3.73,1.87,0.9,2.75,6.05,2.34,1.72,1.84,0.75,5.2,,,,,,
Total,,,,,,,,,,44.16,44.23,40.85,42.95,31.95,40.08,39.57,43.2,35.92,48.15,38.59,48.47,33.45,41.78,49.08,42.62,37.72,40.06,46.93,49.41,42.26,45.21,48,40.65,29.68,37.27,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is top of Lees Hill and the quoted altitude is the top of the hill, Gauge moved 500m NNW at the end of 1934 closer to the reservoir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
