"PILTOWN BESSBOROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1523184,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.17,2.62,4.36,1.41,7.82,5.21,8.08,3.50,,,,
February,1.84,2.14,2.52,7.04,2.01,4.28,3.39,2.10,,,,
March,4.07,3.08,1.26,3.08,1.07,0.45,1.04,4.37,,,,
April,3.98,0.40,2.41,4.47,2.49,3.08,2.47,1.84,,,,
May,2.97,2.38,0.93,0.74,3.33,3.74,2.77,2.17,,,,
June,1.40,0.01,0.75,0.54,3.57,0.33,2.32,2.00,,,,
July,5.48,5.17,2.63,2.10,4.06,2.51,2.35,5.34,,,,
August,3.08,4.18,3.75,5.45,3.84,1.64,3.36,4.33,,,,
September,1.47,1.02,3.64,2.91,5.82,2.56,1.14,2.56,,,,
October,6.79,2.20,0.93,4.33,4.47,4.06,2.13,2.94,,,,
November,2.57,4.83,1.72,2.78,5.38,1.71,5.51,2.78,,,,
December,3.98,1.33,3.76,2.65,7.66,1.96,0.70,4.00,,,,
Total,42.80,29.36,28.66,37.50,51.52,31.53,35.26,37.93,,,,
Calc annual,42.80,29.36,28.66,37.50,51.52,31.53,35.26,37.93,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,
