BATHEASTON RESERVOIR,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1988,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.10,1.97,0.89,1.88,2.21,2.98,0.51,1.50,0.49,4.30,,
February,0.71,0.01,1.21,3.43,2.78,0.17,0.45,3.30,1.75,3.61,,
March,1.26,1.99,0.59,0.73,1.91,2.38,3.11,4.05,0.46,0.54,,
April,1.35,1.11,0.77,0.07,2.77,2.40,0.86,2.95,2.37,3.28,,
May,2.69,3.60,1.15,1.56,2.23,1.13,0.24,1.34,3.37,1.72,,
June,3.44,0.91,2.35,1.20,2.24,0.48,1.68,3.59,1.93,1.67,,
July,3.92,2.62,3.36,3.93,3.76,4.01,0.97,1.72,0.77,0.32,,
August,3.36,5.80,3.58,1.79,2.28,2.71,2.23,6.41,2.37,1.31,,
September,0.96,2.00,2.41,1.41,2.58,1.52,5.91,3.15,0.99,3.15,,
October,1.11,8.57,2.61,3.80,3.40,3.39,2.93,1.55,4.12,2.49,,
November,1.62,2.72,1.95,2.10,5.05,5.50,0.79,1.22,2.98,3.01,,
December,1.95,4.21,1.20,2.79,2.40,2.37,3.82,4.49,3.10,2.14,,
Total,25.47,35.51,22.07,24.69,33.61,29.04,23.50,35.27,24.70,27.54,,
Calc annual,25.47,35.51,22.07,24.69,33.61,29.04,23.50,35.27,24.70,27.54,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
