BATHEASTON RESERVOIR,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1988,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.25,3.48,3.44,2.05,4.52,4.21,4.78,3.57,5.21,1.39,4.61,
February,1.59,0.37,4.60,7.20,0.15,6.02,2.52,4.07,2.98,1.89,0.81,
March,2.60,2.48,2.70,1.55,1.39,0.79,0.81,3.51,3.00,0.23,2.05,
April,4.90,0.90,2.99,2.60,3.21,3.00,3.64,1.72,1.40,0.83,2.06,
May,2.47,2.52,0.89,2.16,5.68,4.28,3.14,1.15,0.83,2.13,1.78,
June,3.88,0.26,1.39,0.77,2.89,0.02,3.31,3.48,2.57,1.57,0.78,
July,5.32,0.76,4.54,1.68,4.01,3.73,2.77,4.38,4.20,1.84,3.25,
August,1.17,1.97,4.17,2.84,4.33,2.83,2.11,6.66,3.51,3.36,4.87,
September,1.10,2.12,2.03,3.67,3.53,3.83,1.32,6.83,1.31,0.47,4.16,
October,2.71,1.01,1.10,4.73,5.62,3.17,3.91,2.42,5.49,6.24,2.97,
November,1.82,2.40,1.51,2.61,3.15,2.27,7.45,3.44,3.36,8.02,5.08,
December,3.08,1.80,3.59,3.86,5.42,4.00,0.57,3.02,3.77,6.91,4.03,
Total,34.89,20.07,32.95,35.72,43.90,38.15,36.33,44.25,37.63,34.88,36.45,
Calc annual,34.89,20.07,32.95,35.72,43.90,38.15,36.33,44.25,37.63,34.88,36.45,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
