"SUTTON (CAMBORNE ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,140,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.72,2.57,,,,,,,,,,
February,1.74,0.28,,,,,,,,,,
March,0.42,1.17,,,,,,,,,,
April,4.22,2.70,,,,,,,,,,
May,2.83,3.66,,,,,,,,,,
June,1.29,0.82,,,,,,,,,,
July,2.77,2.92,,,,,,,,,,
August,4.32,1.00,,,,,,,,,,
September,1.99,1.51,,,,,,,,,,
October,0.71,5.30,,,,,,,,,,
November,3.28,0.91,,,,,,,,,,
December,0.50,0.29,,,,,,,,,,
Total,25.79,23.13,,,,,,,,,,
Calc annual,25.79,23.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
