"SUTTON CAMBORNE ROAD HILLSBORO'",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,140,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.74,1.76,3.34,1.53,2.59,1.92,3.27,2.22,3.79,1.33,3.32,
February,0.69,0.17,2.23,4.53,0.80,4.57,2.52,4.49,1.54,0.54,0.70,
March,2.17,1.32,1.93,2.20,0.85,0.88,0.29,2.76,2.31,0.09,1.89,
April,2.90,1.13,2.58,2.05,4.08,2.56,3.51,2.03,1.70,1.02,1.60,
May,0.47,2.26,0.97,2.63,3.04,1.81,1.44,1.19,1.97,1.66,2.89,
June,1.58,0.13,1.45,0.35,2.51,0.14,3.98,3.94,2.77,1.08,0.81,
July,4.20,0.18,3.82,3.27,3.59,3.55,1.75,2.46,2.30,1.48,2.23,
August,1.81,0.74,2.31,2.65,3.30,2.21,1.34,3.84,2.92,1.66,2.98,
September,3.12,1.39,1.95,1.45,3.59,2.62,1.50,5.22,0.94,0.19,3.68,
October,0.90,0.64,1.17,5.67,3.66,2.84,2.95,1.27,5.12,3.62,1.49,
November,1.62,1.84,1.55,1.88,3.96,2.82,5.45,2.89,2.07,6.71,4.41,
December,2.14,1.23,4.25,2.54,3.88,2.62,0.36,5.24,2.54,7.05,2.36,
Total,24.34,12.79,27.55,30.75,35.85,28.54,28.36,37.55,29.97,26.43,28.36,
Calc annual,24.34,12.79,27.55,30.75,35.85,28.54,28.36,37.55,29.97,26.43,28.36,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,
