"LEEDS MUSEUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.04,3.38,3.18,1.31,1.94,2.26,2.71,,,,,
February,1.66,0.09,2.40,3.74,0.92,3.88,2.34,,,,,
March,1.75,1.17,1.58,1.37,1.25,0.83,0.72,,,,,
April,3.66,1.31,2.47,1.78,1.45,3.07,1.19,,,,,
May,2.25,1.19,0.83,3.12,3.39,3.71,2.54,,,,,
June,1.47,0.01,1.33,0.60,1.63,0.07,3.10,,,,,
July,5.28,0.46,3.62,4.22,2.66,0.71,2.73,,,,,
August,1.56,3.75,4.53,2.21,2.47,2.06,2.75,,,,,
September,1.18,0.79,2.37,2.32,2.32,2.78,1.10,,,,,
October,1.87,1.70,0.79,1.98,2.83,2.96,2.42,,,,,
November,1.09,2.55,1.44,2.96,2.10,2.02,5.48,,,,,
December,2.62,3.19,3.40,2.91,2.68,3.74,1.44,,,,,
Total,27.43,19.59,27.94,28.52,25.64,28.09,28.52,,,,,
Calc annual,27.43,19.59,27.94,28.52,25.64,28.09,28.52,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,
