KINGSWOOD-MARGERY-HALL-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ252526,Long,-0.207123,Lat,51.258824,Elevation,691,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,0.72,3.78,1.49,1.45,3.15,2.92,3.5,3.08,4.06,2.06,2.71,2.3,4.33,2.29,4.43,1.63,3.84,2.01,2.6,2.32,1.96,1.02,5.23,5.45,3.07,5.47,2.56,2.43,3.28,5.49,1.72,2.02,2.97,2.42,4.65,1.45,1.21,3.96,2.27,1.82,1.59,3.1,4.66,2.52,3.24,3.24,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,1.16,5.76,5.47,4.74,0.72,1.4,2.88,0.7,0.12,2.5,4.37,0.66,4.21,3.55,4.31,1.84,0.46,0.92,1.94,0.59,2.4,0.33,3.17,2.11,4.71,1.01,1.69,2.26,2.52,0.71,1.52,0.97,2.06,1.99,1.98,2.68,1.63,5.7,6.88,0.98,1.57,2.54,1.63,0.38,4.56,2.5,0.09,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,3.46,4.87,0.62,4.37,1.67,0.86,4.05,1.8,1.39,1.7,1.68,1.39,0.96,0.4,3.09,2.44,0.04,1.93,0.64,1.5,3.42,2.53,0.75,1.69,3.44,0.32,1.49,3.06,3.57,2.01,0.39,0.12,1.33,1.28,5.98,1.06,1.24,1.77,3.92,3.71,0.38,2.81,1.63,1.09,1.7,1.98,2.67,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,2.54,1.14,1.33,1.22,2.28,3.42,1.82,3.33,0.95,3.13,2.08,3.25,3.64,4.9,2.15,1.94,0.97,1.73,4.8,2.04,0.77,2.79,3.47,1.67,3.03,0.22,3.2,2.21,1.56,1.41,1.06,1.49,1.18,2.68,2.06,2.03,2.13,3.24,3.33,1.79,2.63,0.43,0.39,2.11,0.32,1.06,2.78,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,2.13,1.01,3.16,2.41,1.56,1.32,0.12,0.68,1.53,0.99,3.25,3.93,2.58,2.18,1.19,2.3,2.4,2.84,3.28,4.04,2.41,0.57,1.93,0.67,2.63,1.94,1.83,1.78,2.19,3.82,2.6,0.79,2.09,2.79,1.87,2.13,2.42,1.79,3.06,1.71,2.16,2.59,4.6,0.28,1.67,2.83,0.95,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,0.32,0.84,0.95,2.28,1.86,0.61,0.95,1.97,0.11,1.42,0.49,2.8,0.22,5.09,4.78,2.92,1.65,0.47,1.78,1.56,1.9,0.89,5.05,3.44,2.04,0.58,1.24,0.39,2.46,0.16,1.71,1.59,2.14,2.44,2.26,3.23,1.1,1.51,1.43,1.82,1.91,4.93,1.88,3.44,1.06,4.5,1.58,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,4.01,2.14,4.28,1.47,4.85,4.37,1.92,5.74,0.57,3.67,3.95,3.65,3.93,2.5,3.55,1.89,1.86,3.24,3.32,2.97,1.83,1.79,0.74,4.34,1.76,2.17,3.08,2.22,3.18,2.08,1.83,2.49,2.7,2.9,1.38,1.61,1.4,3.41,2.61,0.91,3.81,4.08,1.68,6.11,4.04,1.68,1.04,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,3.14,1.95,2.58,3.29,5.36,0.8,2.83,1.6,1.3,2.68,2.59,3.31,3.39,2.42,5.12,2.98,2.35,3.92,4.85,0.89,0.87,2.17,3.59,2,1.66,2.73,3.78,0.07,4.03,3.19,1.38,2.86,1.43,5.47,0.38,4.36,1.36,2.46,4.82,3.05,1.9,3.59,1.34,3.34,3.32,3.63,1.32,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,2.16,0.87,3.11,1.99,2.13,6.45,1.93,3.42,1.2,1.62,1.7,3.2,3.46,1.15,6.36,0.71,0.16,4.43,2.51,2.15,3.05,1.74,4.37,2.51,2.34,2.68,1.96,1.46,0.38,2.36,2.19,2.3,2.33,3.77,1.61,2.07,0.52,3.97,3.44,2.99,4.14,2.8,2.45,3.53,3.23,7.08,0.15,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,4.21,1.87,2.75,5.88,3.33,1.43,0.77,1.27,0.76,0.8,6.43,3.9,3.74,3.14,2.41,6.7,3.86,1.88,0.67,6.19,2.5,2.34,4.01,2,3.71,3.02,6.92,3.28,1.27,3.62,3.71,3.93,3.48,1.45,0.3,2.15,8.04,0.42,1.28,3.71,4.21,2.75,4.86,1.4,2.16,4.09,3.13,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,3.27,4.48,2.96,5.29,1.55,2.4,2.05,2.36,1.36,2.02,1.82,3.59,3.89,7.92,3.34,3.14,7.27,4.98,3.38,1.23,0.96,3.13,5.32,4.64,2.08,3.66,4.78,7.25,3.33,2.02,1.76,4.58,0.41,5.56,1.41,2.29,3.18,7.42,7.59,3.48,1.97,6.12,1.46,1.01,3.2,2.6,3.47,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,,1.6,9.31,6.74,3.59,1.7,2.3,5.76,3.03,1.7,5.66,2.9,3.45,2.93,0.53,5.12,3.21,7.76,2.61,0.64,0.68,0.68,8.21,3.89,2.83,4.25,4.02,1.31,1.35,2.15,3.07,2.1,2.39,3.88,2.96,3.05,4.68,1.87,1.83,3.32,2.99,0.81,2.7,3.07,4.47,2.64,3.76,5.47,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,,,34.96,37.73,38.02,28.46,28.51,28,29.4,14.07,30.25,33.32,35.84,35.25,38.11,43.71,34.5,30.41,32.79,29.82,26.44,23.11,28.45,37.31,33.13,37.1,25.42,36.75,27.89,29.07,27.73,25.74,25.23,25.05,36.26,24.7,32.94,26.34,34.73,45.64,29.41,27.31,36.93,28.09,31.82,30.42,38.95,25.89,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913 Jan estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
