"KINGSWOOD MARGERY HALL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,77,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.50,3.08,4.06,2.06,2.71,2.30,4.33,2.29,4.43,1.63,3.84,
February,0.70,0.12,2.50,4.37,0.66,4.21,3.55,4.31,1.84,0.46,0.92,
March,1.80,1.39,1.70,1.68,1.39,0.96,0.40,3.09,2.44,0.04,1.93,
April,3.33,0.95,3.13,2.08,3.25,3.64,4.90,2.15,1.94,0.97,1.73,
May,0.68,1.53,0.99,3.25,3.93,2.58,2.18,1.19,2.30,2.40,2.84,
June,1.97,0.11,1.42,0.49,2.80,0.22,5.09,4.78,2.92,1.65,0.47,
July,5.74,0.57,3.67,3.95,3.65,3.93,2.50,3.55,1.89,1.86,3.24,
August,1.60,1.30,2.68,2.59,3.31,3.39,2.42,5.12,2.98,2.35,3.92,
September,3.42,1.20,1.62,1.70,3.20,3.46,1.15,6.36,0.71,0.16,4.43,
October,1.27,0.76,0.80,6.43,3.90,3.74,3.14,2.41,6.70,3.86,1.88,
November,2.36,1.36,2.02,1.82,3.59,3.89,7.92,3.34,3.14,7.27,4.98,
December,3.03,1.70,5.66,2.90,3.45,2.93,0.53,5.12,3.21,7.76,2.61,
Total,29.40,14.07,30.25,33.32,35.84,35.25,38.11,43.71,34.50,30.41,32.79,
Calc annual,29.40,14.07,30.25,33.32,35.84,35.25,38.11,43.71,34.50,30.41,32.79,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
