"GLENLEVEN, KINLOCHMORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN192621,Long,-4.955777,Lat,56.715465,Elevation,115,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,17.26,11.85,10.34,14.93,9.45,12.56,12.61,12.15,7.37,10.14,8.76,9.83,12.23,20.18,6.07,10.27,6.47,18.21,21.94,11.29,18.19,7.96,11.47,15.33,16.56,23.21,2.52,17.26,11.4,25.31,,,,,,,,
February,,,,17.58,8.11,9.88,7.47,10.96,9.25,8.95,13.96,13.92,6.77,9.1,15.35,12.08,11.76,1.98,14.22,0.88,17.81,8.03,11.94,9.1,5.12,8.42,7.44,4.84,11.58,3.29,0.89,8.89,0.27,,,,,,,,
March,,,,17.66,4.1,10.76,9.04,8.86,10.75,1.64,6.88,5.04,9.77,13.07,8.53,8.33,3.47,5.37,3.46,5.97,13.89,17.27,4.29,3.67,1.05,6.15,13.04,4.93,9.51,2.51,5.48,1.07,4.59,,,,,,,,
April,,,,4.52,12.45,4.3,4.85,3.93,2.34,5.45,9.96,9.23,10.5,7.89,9.82,8.38,6.49,5.14,1.71,9.98,4.19,2.97,4.32,5.03,4.59,9.44,4.72,10.41,5.02,4.6,2.88,4.85,7.18,,,,,,,,
May,,,,3.72,8.2,5.07,6.03,7.41,4.41,6.42,6.11,5.15,4.02,7.79,3.97,1.36,5.21,2.85,3.16,1.96,9.95,7.21,11.41,6.31,4.78,10.3,4.65,3.77,1.2,5.11,5.43,7.73,4.67,,,,,,,,
June,,,,3.88,5.69,3.49,2.28,6.93,7.92,1.69,2.03,4.54,6.48,8.55,4.34,1.82,2.55,5.15,4.99,10.15,4.12,1.77,5.88,4.08,4.65,2.5,5.37,7.98,8.04,5.21,5.88,8.27,2.11,,,,,,,,
July,,,,7.58,4.69,5.4,6.43,4.19,4.13,6.84,4.53,6.43,3.65,1.52,3.77,5.37,5.34,2.72,5.78,1.66,7.21,6.45,6.65,9.99,9.55,3.7,4.72,3.7,8.66,7.09,3.26,8.43,10.5,,,,,,,,
August,,,,12.82,9.52,8.98,6.28,10.67,7.06,6.83,9.46,8.3,5.34,2.95,7.83,5.23,5.66,11.06,8.76,6.55,5.88,6.03,5.18,10.06,6.68,4.72,7.95,5.95,8.58,10.03,9.83,3.5,5.01,,,,,,,,
September,,,,7.56,8.21,10.21,5.45,3.51,10.5,4.39,3.82,6.23,6,4.72,6.11,2.77,3.85,8.58,12.03,10.57,5.76,6.68,3.62,12.91,12.19,6.47,6.91,8.92,7.97,5.82,5.86,3.5,10.61,,,,,,,,
October,,,,15.95,6.41,6.7,12.87,4.99,3.57,16.03,6.62,5.41,10.13,9.09,3.44,4.1,16.47,14.95,14.97,4.73,5.18,10.21,3.96,16.73,6.87,8.16,8.8,10.44,14.95,13.54,16.11,8.23,12.11,,,,,,,,
November,,,,8.17,6.31,9.08,8.05,9.26,9.35,8.02,6.18,14.46,12.46,15.39,13.31,5.16,14.29,22.41,12.46,8.01,12.6,3.74,8.2,7.78,6.05,2.04,11.39,9.37,11.78,13.38,13.73,13.38,12.2,,,,,,,,
December,,,,6.34,10.64,8.87,9.93,9.99,10.15,7.9,12.66,15.89,26.41,11.43,16.46,12.74,8.67,5.92,10.16,10.65,9.37,17.1,14.76,9.13,20.11,10.17,9.13,1.14,8.79,20.91,9.67,15.95,15,,,,,,,,
Total,,,,123.04,96.18,93.08,93.61,90.15,91.99,86.77,94.36,101.97,111.67,100.26,102.76,79.57,103.94,92.2,101.97,77.58,114.17,109.4,91.5,112.98,89.6,83.54,99.45,88.01,119.29,94.01,96.28,95.2,109.56,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_27_pt1-page-085.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
discarded exact copy of 84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
