SKIPTON BOLTON ROAD SILSDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE042466,Long,-1.937544,Lat,53.915531,Elevation,432,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,2.75,1.51,4.04,4.2,1.81,2.75,3.76,3.59,1.06,4.7,1.4,2.22,1.61,3.93,1.62,4.28,2.92,2.69,4.75,2.74,2.3,2.77,4.35,3.77,4.97,3.18,2.38,2.44,,,,,,
February,,,,,,,,1.89,1.02,1.35,4.64,0.98,1.32,4.49,3.61,2.19,2.31,2.13,2.53,1.87,3.65,3.18,1.75,1.58,2.22,3.84,5.56,0.68,4.38,1.75,2.62,0.17,3.61,5.11,0.59,,,,,,
March,,,,,,,,3.55,1.6,1.53,0.5,2.43,2.31,6.36,2.14,2.59,2.46,3,3.3,2.58,0.53,1.34,4.03,5.32,3.85,1.54,3.8,2.78,1.87,4.2,2.58,2.02,2.63,1.83,0.91,,,,,,
April,,,,,,,,1.56,2.48,2.68,1.26,2.3,1.3,1.71,2.01,2.24,1.2,1.84,2.03,2.33,2.86,1.14,0.62,3.16,0.93,1.97,2.81,1.56,0.96,1.37,3.92,0.93,2.79,2.9,1.61,,,,,,
May,,,,,,,,1.19,2.58,2.58,1.23,0.84,2.68,2.51,2.63,0.44,2.69,2.94,2.1,1.71,2.43,0.92,1.79,2.29,1.16,2.31,3.03,1.94,2.33,1.54,3.57,1.48,1.46,3.07,4.01,,,,,,
June,,,,,,,,3.56,2.23,1.99,4.2,1,1.36,1.45,1.55,2.1,1.88,4.56,1,1.46,2.22,3.77,6.15,1.6,2.01,1.82,2.5,1.51,0.86,0.64,1.36,0.38,1.65,0.57,2.36,,,,,,
July,,,,,,,,1.22,0.46,2.91,3.64,1.59,2.72,4.3,2.08,1.05,2.05,2.62,3.33,3.2,2.96,0.54,4.67,0.79,3.58,4.1,5.01,1.13,3.75,0.7,4.86,1.94,4.25,2.93,2.96,,,,,,
August,,,,,,,,4.83,3.69,1.46,4.17,1.92,2.27,5.15,3.74,4.31,2.79,2.54,2.63,2.51,4.83,2.17,4.98,1.52,1.78,3.84,5.69,5.85,2.48,2.38,1.29,4.65,4.21,3.6,3.55,,,,,,
September,,,,,,,,2.9,0.72,4.19,0.5,1.65,1.49,4.93,0.81,1.98,0.54,0.62,2.82,2.64,0.11,2.81,1.59,1.27,1.82,2.18,2.2,1.65,8.32,1.57,1.17,1.1,2.26,3.23,3.08,,,,,,
October,,,,,,,,1.56,4.32,2.15,5.03,1.75,3.87,9.63,1.02,2.77,4.73,4.84,1.58,2.32,3.62,2.68,3.57,1.8,2.03,1.22,7.48,5.32,2.16,1.73,2.19,1.87,0.99,4.91,2.72,,,,,,
November,,,,,,,,1.83,2.9,1.1,3.21,4.89,2.43,2.66,2.34,3.77,3.41,1.9,2.47,1.05,3.62,3.91,2.7,2.86,5.4,1.98,3.29,2.96,1.53,2.41,1.9,2.19,1.59,5.04,2.05,,,,,,
December,,,,,,,,2.61,2.82,2.76,3.1,6.24,3.62,2.38,2.4,0.71,2.71,3.28,2.05,4.16,4.2,5.11,4.23,2.44,6.75,6.34,2.57,1.72,6.25,4.2,2.6,4.35,2.76,2.68,3.54,,,,,,
Total,,,,,,,,29.45,26.33,28.74,35.68,27.4,28.12,49.33,27.92,25.21,31.47,31.67,28.06,27.44,34.96,29.19,40.36,27.55,34.22,35.89,46.68,29.4,37.66,26.84,31.83,26.05,31.38,38.25,29.82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved 200 yards NE in July 1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924 November mis transcription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
