LITTLEBOROUGH (BROADHEAD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD971168,Long,-2.045345,Lat,53.647696,Elevation,1337,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,2.49,4.22,4.62,4,10.58,1.99,6.72,4.85,5.16,3.29,3.38,1.52,3.94,3.62,5.01,5.2,2.8,1.5,4.33,6.1,7.32,4.04,5.21,3.17,8.79,2.26,2.67,3.73,3.16,1.53,4.24,2.82,4.94,3.86,4.02,3.68,4.67
February,,,,,1.73,7.22,4.55,1.86,4.93,0.73,0.82,5.71,0.23,3.93,0.38,4.72,2.86,5.21,2.1,4.75,3.22,6.19,1.62,2.96,2.66,6.03,6.59,1.3,3.11,3.05,5.14,2.93,0.97,1.89,2.73,2.47,1.31,2.89,6.15,0.43,2.61
March,,,,,2.01,1.63,1.89,4.01,2.67,1.08,2.99,0.34,2.23,2.89,3.17,1.43,2.8,4.92,1.27,2.81,3.25,4.51,2.78,1.77,0.68,1.42,1.68,6.77,1.79,1.61,2.24,5.01,2.49,2,2.79,2.55,1.75,3.55,2.37,2.1,1.76
April,,,,,1.92,2.83,1.63,2.96,1.13,1.2,3.27,3.98,3.57,1.59,3.01,3.59,1.83,2.63,0.79,2.47,2.71,2.99,2.23,2.73,3.42,2.86,1.81,4.68,1.8,4.61,3.7,2.37,3.57,3.31,0.79,2.34,3.65,0.66,1.42,3.4,3.99
May,,,,,5.38,4.59,4.12,1.73,2.01,3.36,2.19,3.47,5.29,1.94,2.92,0.88,1.52,2.38,4.5,1.97,1.27,2.64,3.85,3.32,4.6,4.63,2.38,2.53,1.52,4.19,2.37,3.73,2.02,3.31,3.63,3.78,1.65,1.81,4.65,2.24,2.28
June,,,,,3.46,0.19,2.73,4.21,7.39,1.55,2.44,6.1,0.74,3.08,2.45,5.53,5.66,2.61,5.12,3.56,0.94,1.12,1.31,4.4,3.89,4.98,4.76,3.71,5.07,0.67,2.32,1.18,3.97,3.63,3.33,4.26,3.85,2.68,6.34,2.89,2.08
July,,,,,4.98,2.1,3.3,3.33,1.84,2.47,7.47,4.1,3.64,3.29,3.22,1.73,4.07,2.43,5.09,6.97,4.26,1.88,4.34,3.18,4.66,2.68,5.25,3.22,2.16,3.13,4.14,4.29,2.39,5.46,5.08,0.99,7.82,5.39,5.65,3.09,8.6
August,,,,,5.78,4.6,4.13,10.17,4.69,5.17,8.41,6.28,1.62,1.64,3.47,1.94,2.8,2.28,5.01,2.59,2.38,7.57,4.87,6.94,3.56,3.11,6.71,0.43,5.9,3.15,5.65,6.22,4.94,4.91,7.51,1.59,12.9,6.42,6.13,0.86,5.7
September,,,,,5.32,3.94,3.66,5.71,0.69,1.83,4.6,3.39,5.63,1.36,3.34,7.49,5.34,2.86,2.25,1.65,4.53,0.78,2.77,5.42,6.38,3,7.42,3.31,2.84,1.21,7.27,2.9,4.19,3.44,5.2,3.06,4.72,5.42,5.12,0.52,3.57
October,,,,,6.47,5.84,3.34,5.28,5.61,5.87,5.95,2.7,6.58,4.75,4.5,8.12,4.27,3.11,8.52,3.18,4.48,5.3,6.28,3.51,5.09,6.53,1.37,1.6,3.04,4.99,2.39,1.46,6.7,2.63,8.28,2.68,2.76,5.95,4.94,3.63,8.45
November,,,,,3.17,3.19,5.53,5.13,7.69,7.31,6.47,7.51,3.56,2.04,2.6,6.85,5.88,2.66,5.34,8.06,7.39,4,1.43,4.26,8.25,0.75,8.16,6.74,2.11,6.26,5.33,9.81,2.79,4.84,7.56,2.76,1.75,2.38,1.61,4.47,9.59
December,,,,,5.14,3.66,1.85,1.38,3.09,7.21,3.82,2.05,2.42,0.54,5.74,2.93,3.56,2.75,4.77,3.24,4.28,2.74,3.96,2.53,5.07,3.17,3.91,4.3,3.87,7.06,2.4,7.11,3.41,2.18,5.84,6.03,4.41,3.64,4.8,7.78,4.95
Total,,,,,47.85,44.01,41.35,49.77,52.32,39.77,55.15,50.48,40.67,30.34,38.18,46.73,44.53,37.46,49.77,46.45,41.51,41.22,39.77,47.12,55.58,43.2,55.25,41.76,42,42.19,45.62,50.74,40.6,39.13,56.98,35.33,51.51,44.65,53.2,35.09,58.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12027,BROADHEAD ,01/01/1924,31/12/1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
