KIRKWHELPINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY998844,Long,-2.004678,Lat,55.153935,Elevation,581,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2,4.64,2.4,1.98,1.5,2.28,2.13,4.13,2.83,2.5,6.16,1.6,4.56,3.2,3.46,1.74,5.77,1.8,2.53,9.69,1.96,2.2,2.48,,1.28,3.19,3.03,4.1,4.45,1.71,2.24,4.26
February,,,,,,,,,,1.2,1.86,2.02,0.67,3.4,0.62,3.25,2.85,3.24,0.93,1.78,2.13,5.73,1.74,1.67,2.23,2.69,1.1,3.69,1.79,1.42,4.51,2.96,0.53,2.02,2.63,2.89,2.32,3.53,3.35,0.83,3.43
March,,,,,,,,,,0.3,2.37,1.49,2.79,0.79,4.46,1.34,2.17,2.1,1.08,4.62,3.6,4.03,1.27,1.15,0.46,0.73,1.92,4.53,1.23,0.86,1.34,3.82,1.54,0.08,1.92,2.39,0.94,2.69,3.98,1.15,2.36
April,,,,,,,,,,2.05,2.21,3.97,2.92,1.94,4.66,3.6,1.27,2.03,0.11,1.26,1.11,2.01,1.51,1.51,1.97,2.17,0.75,4.6,1.93,1.35,2.75,2,1.9,3.26,0.98,1.25,0.84,0.65,1.67,2.32,1.78
May,,,,,,,,,,1.45,1.26,3.25,3.02,1.86,1.6,1.04,1.55,3.09,2.54,0.89,1.01,2.19,1.81,3.83,2.5,5,2.01,2.47,2.15,1.17,1.87,3.52,,2.21,4.96,2.7,0.64,1.85,3.63,0.45,2.43
June,,,,,,,,,,1.87,1.04,4.31,1.02,2.13,2.09,3.18,2.31,1.25,1.52,2.11,0.62,0.54,0.94,2.62,2.86,2.6,2.52,3.18,3.59,1.01,1.79,1.15,,3,1.75,1.6,3.16,1.85,3.03,2.96,1.04
July,,,,,,,,,,3.8,4.95,4.15,2.72,3.19,2.61,0.77,4.08,2.87,1.94,3.4,7.41,2.26,2.69,2.26,3.23,2.02,3.25,4.61,0.95,2.45,3.97,1.65,2.17,2.73,3.5,2.01,4.36,3.66,3.54,2.64,3.64
August,,,,,,,,,,3.16,4.1,3.62,,1.96,3.95,2.73,1.56,2.57,2.35,2.8,0.9,3.29,3.37,5.89,2.53,1.89,4.34,0.29,5.7,1.93,4.91,4.28,4.87,3.26,4.95,2.06,7.33,5.35,3.8,0.45,3.1
September,,,,,,,,,,1.17,2.99,1.08,3.32,1.8,1.96,4.12,5.11,2.9,1.19,1.48,3.27,0.38,2.89,2.75,5.7,2.14,4.4,1.24,3.03,1.96,5.41,1.13,4.22,3.67,5.34,2.12,3.31,3.16,2.94,0.79,2.17
October,,,,,,,,,,3.12,2.86,1.3,6,4.05,4.94,3.45,2.06,3.05,4.61,7.11,2.61,4.32,3.14,3.22,3.91,3.31,0.62,0.99,2.35,3.63,2.08,1.09,4.28,1.1,6.03,1.65,2.43,3.1,2.11,2.43,6.74
November,,,,,,,,,,3.48,4.45,3.89,1.11,3.37,2.73,2.36,3.11,1.28,3.3,3.92,4.04,3.47,0.38,2.71,7.53,0.94,5.87,3.4,2.22,3.92,5.98,8.59,3.4,2.05,3.66,1.64,0.87,1.97,1.02,5.26,5.78
December,,,,,,,,,,4.49,2.35,1.56,2.14,0.87,4.25,1.96,2.08,3.04,4.6,1.42,3.31,0.89,2.48,1.46,1.99,1.95,2.38,2.58,2.49,4.81,2.4,1.59,3.08,1.46,3.12,,2.04,1.98,4.9,6.13,2.8
Total,,,,,,,,,,28.09,35.08,33.04,,26.86,36.15,29.93,32.28,30.25,26.67,36.95,31.61,33.67,25.42,32.53,36.65,31.21,30.96,34.11,37.12,26.47,39.21,34.26,,26.12,42.03,,32.34,34.24,35.68,27.65,39.53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 Aug estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952 Jan May June estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
