"MAIDSTONE (MILL STREET)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,359/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.78,1.98,1.82,2.34,1.38,4.80,5.08,3.02,5.00,2.22,,
February,2.20,0.76,1.70,0.24,3.73,1.96,3.96,1.04,1.57,1.89,,
March,0.25,1.48,2.28,2.76,0.17,1.18,3.96,0.49,1.69,2.80,,
April,4.16,2.09,1.08,2.31,3.23,1.58,2.48,0.59,2.36,1.62,,
May,2.34,2.89,1.98,0.69,1.94,0.17,2.52,2.42,1.61,0.86,,
June,1.35,0.78,1.34,1.37,1.84,4.12,2.24,0.61,1.52,0.57,,
July,2.03,2.60,3.41,1.66,1.37,2.67,0.84,1.61,2.14,3.40,,
August,3.52,0.86,0.85,1.96,2.22,1.01,1.84,1.63,2.15,0.19,,
September,2.19,1.94,2.99,1.47,3.11,2.22,2.12,2.67,0.75,1.08,,
October,0.53,5.61,1.66,1.94,3.13,2.46,2.41,2.53,7.94,3.13,,
November,3.53,0.92,1.62,2.21,5.08,4.26,1.70,2.79,5.04,6.44,,
December,0.44,0.49,0.71,5.47,3.41,2.31,4.38,3.72,1.29,1.79,,
Total,24.32,22.40,21.44,24.42,30.61,28.74,33.53,23.12,33.06,25.99,,
Calc annual,24.32,22.40,21.44,24.42,30.61,28.74,33.53,23.12,33.06,25.99,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,,
