"GLENLEVEN, LOCH EILDE MOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5748,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,8.40,5.30,,
February,,,,,,,,,12.50,1.20,,
March,,,,,,,,,3.33,3.50,,
April,,,,,,,,,1.78,8.20,,
May,,,,,,,,,3.71,1.40,,
June,,,,,,,,,5.52,4.75,,
July,,,,,,,,,5.55,1.90,,
August,,,,,,,,,8.60,5.90,,
September,,,,,,,,,11.50,10.30,,
October,,,,,,,,,13.20,3.25,,
November,,,,,,,,,6.11,6.75,,
December,,,,,,,,,9.14,9.55,,
Total,,,,,,,,,89.34,62.00,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.34,62.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
