"GLENLEVEN (LOCH EILDE MHOR) NO. 8",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5748,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,12.61,22.31,10.70,15.74,9.89,4.99,15.05,17.58,5.31,1.00,,
February,7.95,0.47,8.08,5.57,12.66,3.90,,12.54,14.00,3.33,,
March,1.41,4.78,5.53,5.76,7.67,4.58,10.86,18.30,9.06,7.98,,
April,5.71,7.43,9.78,6.43,4.71,3.07,3.36,1.91,5.34,6.37,,
May,6.65,4.40,3.67,7.82,1.35,2.65,4.41,5.80,2.00,2.55,,
June,9.54,2.30,4.57,2.71,6.32,3.01,5.54,12.69,4.68,2.10,,
July,7.96,10.99,6.23,5.21,6.70,10.13,8.02,6.90,11.02,7.00,,
August,3.82,6.99,8.43,10.61,8.06,7.47,4.40,6.19,3.40,6.95,,
September,3.36,11.06,2.44,12.60,15.20,5.41,7.45,7.46,3.62,7.55,,
October,8.51,12.35,8.40,18.34,21.22,13.75,3.41,17.55,3.90,9.30,,
November,12.86,13.38,4.41,2.59,8.01,8.02,1.74,17.20,14.79,12.25,,
December,13.88,13.20,1.84,12.04,5.34,19.16,3.24,10.78,6.66,13.25,,
Total,94.26,109.66,74.08,105.42,107.13,86.14,67.48,134.90,83.78,79.63,,
Calc annual,94.26,109.66,74.08,105.42,107.13,86.14,67.48,134.90,83.78,79.63,,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
