DERWENT-DALE-SLIPPERY-STONES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK169951,Long,-1.7469823,Lat,53.452391,Elevation,908,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,4.7,3.86,4.43,5.48,6.38,8.33,5.67,5.51,3.26,6.25,5.99,4.71,13,2.45,7.25,8.86,7.04,3.93,4.93,3.51,4.49,7.47,7.18,7.48,,,,6.38,11.79,5.79,7.85,4.26,11.76,3.22,3.55,5.89,7.19,2.54,5.33,4.68,8.28,4.48,5.98,5.17,9.41
February,,,,,,7.34,,0.82,7.1,2.61,4.62,0.66,6.86,7.84,1.99,7.5,4.05,1.82,7.3,0.63,1.69,7.79,0.67,6.17,0.31,7.88,4.17,8.69,3.08,4.71,2.9,,2.15,4.55,3.4,6.67,9.09,,3.94,2.86,8.04,6.3,3.7,3.11,4.32,4.22,1.97,4.53,8.69,0.49,3.89
March,,,,,,1.84,,3.48,2.11,6.69,3.25,3.68,3.85,2.42,1.22,2.53,3.43,6.58,3.31,0.88,3.88,0.37,3.8,3.5,5.47,2.55,4.01,3.94,1.8,4.63,3.7,7.78,3.31,2.05,0.98,1.75,2.1,,2.09,2.2,2.34,6.66,2.91,3.8,3.03,4.4,2.6,4.51,3.81,2.78,2.51
April,,,,,,2.17,4.29,2.7,1.42,2.94,6.98,1.9,5.79,3.54,2.33,4.2,2.91,7.15,2.14,1.85,4.59,5.75,7.25,1.91,3.66,4.17,2.2,3.4,0.56,3.1,3.92,3.52,2.94,3.86,3.48,3.07,1.77,4.5,3.03,5.71,5.56,3.07,3.28,3.87,0.87,2.03,3.46,0.52,1.74,5.49,3.29
May,,,,,,1.62,2.54,2.11,3.8,2.14,6.04,2.03,1.11,5.5,6.06,4.7,4.41,1.6,1.43,3.32,2.13,3,5.37,2.09,2.98,0.74,2.11,3.29,3.88,2.76,1.25,3.9,4.75,3.85,4.54,3.57,2.83,3.73,2.21,3.18,3.1,3.77,3.42,3.02,4.86,6.43,1.4,1.94,4.67,2.04,2.24
June,,,,,,1.83,4.3,1.93,3.04,1.55,3.91,0.29,2.63,1.04,1.55,0.06,3.88,5.36,4.76,1.29,4.63,6.92,1.2,3.28,1.84,3.43,3.98,1.53,4.2,3.39,0.96,1.71,1.1,3.18,3.07,5.11,5.13,2.79,,1.04,1.75,1.15,2.79,3.31,3.07,4.02,4.57,1.65,4.13,2.43,1.79
July,,,,,,6.59,2.84,2.1,4.3,3.96,6.3,1.41,4.9,4.39,4.52,1.82,3.5,3.11,1.76,2.92,9.29,5.5,4.35,4.71,4.05,2.31,4.66,3.46,5.12,8.28,3.92,3.63,5.63,2.38,4.06,1.14,4.34,2.32,2.17,2.91,3.6,2.98,2.83,5.84,5.49,1.38,9.88,4.73,6.26,4.85,11.46
August,,,,,,3.62,2.17,8.15,2.43,4.3,2.23,6.17,7.21,4.92,5.09,5.17,4.34,5.59,5.67,4.29,5.96,8.28,2.05,0.88,3.13,2.07,2.3,1.78,3.58,3.1,1.83,6.72,4.54,6.07,3.83,3.24,4.82,0.41,5.48,3.28,3.76,6.04,3.17,5.14,7.39,1.26,9.31,8.03,3.39,0.95,4.51
September,,,,,,0.55,2.56,2.32,12.08,3.01,2.2,1.03,4.22,5.22,4.66,4.38,3.29,7.08,0.56,1.82,6.29,6.52,4.38,2.04,3.54,6.67,6.84,1.89,3.17,2.7,4.94,0.46,3.78,4.96,6.25,2.81,6.3,2.01,2.45,1.95,7.11,3.48,7.23,2.77,6.46,2.17,5.33,8.59,5.68,0.16,5.77
October,,,,,,3.1,8.26,7.74,3.57,5.52,2.92,2.48,1.9,4.4,6.79,6.05,5.88,5.66,6.72,6.83,7.57,2.35,8.75,6.71,6.8,10.99,5.76,4.04,9.61,5.06,5.21,6.1,6.97,2.66,6.3,7.61,2.25,1.31,3.37,5.27,2.74,1.02,8.96,2.58,7.7,4.14,3.78,5.72,4.11,4.77,8.45
November,,,,,,4.77,5.74,6.94,2.41,4.6,1.9,2.54,3.34,7.83,3.43,4.42,5.49,7.49,9.55,10.59,6.79,6.71,5.14,3.71,4,8.7,7.32,2.63,7.04,9.07,12.01,4.9,2.18,5.3,8.68,0.91,11.51,7.16,2.58,9.8,8.33,11.42,4.24,3.6,9.06,3.21,3.15,3.83,1.46,7.16,7.8
December,,,,,,10.22,4.87,3.31,9.36,8.83,4.85,8.25,4.57,4.63,4.36,5.59,3.66,2.24,4.03,11.83,4.75,2.74,2.51,0.84,5.88,5.46,5.72,4.38,5.42,4.71,6.83,3.82,5.29,3.11,5.49,4.02,5.1,7.08,4.74,9.43,3.59,9.02,5.21,2.32,9.86,7.57,6.98,7.8,6.49,9.42,5.96
Total,,,,,,,,45.46,56.05,51.63,51.58,38.77,52.05,57.24,45.26,52.67,50.83,58.39,60.23,48.7,64.82,64.79,52.51,39.77,46.59,58.48,53.56,46.5,54.64,58.99,,,,48.35,61.87,45.69,63.09,,,50.85,53.47,60.8,54.93,41.9,67.44,45.51,60.71,56.33,56.41,45.71,67.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is near Slippery Stones. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
