"LOXLEY VALLEY (DALE DIKE RES.) Weekly gauge 8"" gauge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK242917,Long,-1.637319,Lat,53.421548,Elevation,715,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,4.16,1.95,5.14,4.81,2.78,6.68,2.85,3.65,3.32,5.31,5.76,5.53,5.46,3.27,2.73,4.72,5.05,2.85,9.09,2.01,5.82,6.49,4.18,3.01,4.16,2.53,4.59,6.94,5.48,6.77,4.29,4.71,3.94,5.5,5.76,4.72,6.23,4.03,9.77,2.39,2.02,4.36,5.2,1.56,4.31,3.07,7.43,3.19,4.87,4.29,7.2
February,4.05,4.69,1.99,1.33,2.49,6.18,7.69,0.64,4.18,2.44,3.73,0.34,4.07,7.41,1.7,5.94,3.07,1.62,5.81,0.56,1.55,5.18,0.77,6.81,0.41,6.84,4.19,7.93,2.66,3.33,3.09,5.37,1.6,3.45,2.52,4.56,6.33,3.72,3.38,2.58,7.25,4.7,1.48,2.4,3.6,3.49,1.74,4.04,6.22,0.23,3.02
March,0.8,1.93,4.75,4.48,4.19,1.43,6.35,3.17,1.66,5.75,2.82,2.87,2.67,2.38,0.98,1.92,1.91,4.75,2.93,0.41,3.9,0.35,2.84,3.36,4.74,1.79,3.58,3.98,0.91,3.75,2.96,6.46,2.7,1.61,0.68,1.08,1.94,6.84,1.75,1.62,1.68,5.7,2.49,2.65,2.93,3.91,2.02,3.41,3.23,2.03,2.75
April,3.43,2.59,1.31,3.55,1.74,1.8,2.87,2.83,1.68,2.39,5.79,1.59,4.48,3.08,2.34,3.61,2.11,5.59,1.79,1.68,4.27,5.88,5.32,1.46,3.21,3.79,2.23,2.88,0.37,2.85,3.99,2.65,2.23,2.74,3.25,2.78,2.12,4.31,2.72,3.99,5.14,2.09,2.37,3.33,0.73,1.33,2.4,0.38,1.33,4.36,2.78
May,3.34,0.97,3.78,2.83,1.84,1.78,2.78,1.63,2.2,1.5,4.97,1.69,1.03,4.9,4.59,4.42,3.57,1.75,1.66,2.18,2.31,3.1,6.81,2.04,2.25,0.74,2.19,3.63,3.2,2.42,1.2,3.65,4.54,3.21,4.24,4.26,2.77,2.97,1.78,2.46,2.13,4.14,2.87,2.64,5.03,4.94,0.94,1.87,3.96,1.32,2.2
June,3.19,2.95,4.08,1.35,3.92,1.36,3.75,2.03,1.38,0.93,4.08,0.32,2.05,1,2.14,0.1,3.39,4.99,4.27,1.85,3.04,5.06,0.88,2.29,1.33,4.33,3.81,1.18,3,2.76,0.86,0.8,1.16,2.72,2.71,4.24,6.38,3.23,5.22,0.73,1.41,1.06,2.09,2.79,2.51,3.49,4.42,1.71,5.19,1.68,1.79
July,3.44,0.26,6.56,1.33,2.7,5.69,2.7,1.41,3.38,4.28,6.5,1.12,4.24,3.36,3.85,1.49,4.58,2.79,1.23,2.39,7.56,4.78,4.67,2.95,3.02,1.7,4.03,3.49,4.4,6.87,3.14,3.68,3.51,1.86,3.28,1.85,3.31,2.58,1.92,3.85,2.36,1.66,2,3.7,3.7,1.32,7.62,3.34,6.11,2.3,5.22
August,4.5,2.64,7.81,1.92,1.66,3.17,1.67,6.65,1.54,3.55,1.73,6.38,7.26,3.66,4.24,2.8,3.58,4.28,3.9,3.13,3.89,6.98,2.09,0.92,1.94,2.28,1.79,1.25,2.75,2.78,0.89,4.69,4.1,3.49,3.2,3.39,4.83,0.51,5.29,2.58,3.77,4.46,2.69,3.98,7.44,0.94,7.43,7.29,2.68,1.71,4.07
September,0.4,2.73,1.88,2.67,3.16,0.94,1.72,1.64,9.38,2.67,1.62,0.75,3.68,3.45,4.39,3.62,2.13,5.63,0.55,1.53,5.56,5.65,2.84,1.87,3.35,5.88,4.96,1.46,3.21,2.15,2.97,0.37,2.14,4.49,5.38,2.06,6.56,1.8,2.36,1.67,5.05,2.25,5,1.83,4.16,1.72,4.31,5.53,4.13,0.08,4.12
October,2.84,3.38,3.61,4.94,3.55,2.43,5.36,6.2,2.9,3.59,2.34,2.63,1.43,3.15,5.49,4.33,4.86,4.47,6.3,4.73,4.84,1.63,7.06,5.88,4.72,8.25,5.07,3.9,8.15,4.55,4.92,5.65,4.85,2.48,4.29,6.47,1.99,1.01,1.98,4.2,1.9,1.26,7.26,1.99,6.25,2.9,2.57,3.53,3.71,3.58,8.54
