"BOLTON HURST BANK HEETON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4139,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,5.00,4.43,4.15,4.38,2.17,6.14,3.67,1.74,,
February,,,3.91,1.21,1.63,1.03,4.17,5.36,2.16,3.74,,
March,,,4.36,3.78,3.53,0.71,3.10,3.47,1.80,2.02,,
April,,,2.31,1.04,1.18,0.91,2.82,2.30,1.88,2.70,,
May,,2.13,2.35,2.17,1.80,2.19,0.88,3.56,5.86,1.90,,
June,,3.36,5.95,2.73,1.72,4.40,4.35,2.46,3.62,6.54,,
July,,5.17,5.83,5.29,4.03,6.28,3.66,7.61,1.86,5.58,,
August,,1.85,4.46,4.94,6.75,2.86,4.99,5.94,7.49,6.61,,
September,,5.89,7.37,3.10,4.36,5.93,5.72,3.18,5.52,3.06,,
October,,5.79,5.66,5.84,5.67,6.34,3.22,5.14,4.85,2.99,,
November,,1.82,4.09,3.38,6.47,5.27,4.60,7.02,3.37,1.34,,
December,,3.31,4.66,1.42,3.84,1.39,7.13,4.43,3.29,2.56,,
Total,,,55.95,39.33,45.13,41.69,46.81,56.61,45.37,40.78,,
Calc annual,0.00,29.32,55.95,39.33,45.13,41.69,46.81,56.61,45.37,40.78,,
Difference,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
