"COTHELESTON HO",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR330,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,4.73,1.56,5.23,2.11,3.82,,
February,,,,,,2.89,3.56,1.74,1.46,4.98,,
March,,,,,,1.44,5.03,2.72,1.91,1.10,,
April,,,,,,2.25,3.92,3.76,4.64,2.91,,
May,,,,,,4.09,0.13,3.36,5.48,3.50,,
June,,,,,,4.21,1.12,1.02,1.92,6.37,,
July,,,,,,5.01,0.59,3.67,1.87,3.31,,
August,,,,,,3.38,3.00,4.49,4.95,7.96,,
September,,,,,,2.65,10.33,2.26,2.35,3.60,,
October,,,,,,7.20,2.16,2.90,5.79,1.60,,
November,,,,,,6.16,4.52,6.78,4.65,0.99,,
December,,,,,,0.71,7.34,2.09,2.27,1.17,,
Total,,,,,,44.72,43.26,40.02,39.40,41.31,,
Calc annual,0.00,0.00,0.00,0.00,0.00,44.72,43.26,40.02,39.40,41.31,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,-0.00,-0.00,,
