"YEALAND CONYERS, MORECAMBE LODGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD501746,Long,-2.765759,Lat,54.164763,Elevation,278,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,,4.42,1.42,2.78,4.03,4.51,5.35,4.44,2.58,5,5.07,5.41,9.3,3.81,4.27,4.29,2.96,4.52,4.17,10.21,2.01,6.85,4.83,6.16,3.91,5.05,1.9,4.97,3.56,6.75,4.23,2.24,0.83,,,,,,,,,
February,,,,,,,,,,,5.83,5.56,2.92,2.85,4.28,4.49,3.5,2.71,5.32,1.88,3.65,0.61,5.21,4.49,0.73,4.82,5.45,2.88,3.73,0.96,0.63,4.22,0.11,3.28,0.31,5.72,2.22,6.52,2.5,5.52,2.09,4.42,,,,,,,,,
March,,,,,,,,,,,1.69,1.34,5.65,4.62,4.82,2.34,1.72,2.33,2.64,4.62,5.35,5.06,2.43,1,2.26,1.44,1.3,4.21,2.99,1.47,2.81,0.8,3.31,3,2.86,1.47,2.43,1.51,2.25,2.22,4.93,2.76,,,,,,,,,
April,,,,,,,,,,,2.05,3.4,1.13,4.84,0.94,2.83,2.91,1.83,1.31,1.9,5.58,1.42,1.9,2.93,1.77,3.01,1.7,2.85,1.51,2.17,1.91,2.63,3.54,2.86,3.36,3.35,0.82,4.23,1.01,2.86,2.91,1.29,,,,,,,,,
May,,,,,,,,,,,2.37,2.62,2.38,3.03,2.84,1.78,4.63,3.12,2.11,2.94,6.48,4.22,2.92,3.46,7.01,5.15,2.52,2.18,0.96,2.52,1.6,3.34,6.48,3.28,5.41,0.67,1.59,3.71,4.05,0.9,1.43,4.19,,,,,,,,,
June,,,,,,,,,,,1.97,3.3,6.65,3.22,1,0.75,2.38,3.58,2.85,2.49,2.43,0.52,3.21,0.95,2.97,0.7,3.36,4.19,7.18,1.87,2.25,8.56,2.32,2.03,2.75,4.95,4.01,3.31,5.28,4.31,0.89,0.59,,,,,,,,,
July,,,,,,,,,,,4.61,0.53,5.58,1.19,4.51,4.76,3.3,2.07,6.62,1.33,7.15,1.94,6.18,6.24,4.61,1.92,4.87,4.19,7.72,4.61,3.89,6.79,5.39,3.38,3.08,3.35,5.94,3.37,6.27,6.44,6.42,2.79,,,,,,,,,
August,,,,,,,,,,,7.22,4.45,5.94,2.63,3.76,4.89,4.36,10.48,4.6,5.88,2.57,7.89,5.69,7.56,2.52,5.21,3.71,7.86,6.54,8.52,6.17,3.45,1.88,3.27,5.46,3.66,4.11,2.44,3.82,2.64,2.27,5.25,,,,,,,,,
September,,,,,,,,,,,0.45,4.66,1.87,3.55,3.47,1.14,2.96,4.14,10.89,3.6,4.43,2.27,4.05,5.39,7.72,4.15,5.03,6.67,3.08,2.47,2.31,2.38,5.31,1.06,5.73,10.75,6.03,4.37,2.33,2.07,5.46,1.77,,,,,,,,,
October,,,,,,,,,,6.47,2.81,6.25,4.53,3.23,2.12,1.2,7.45,7.55,6.16,2.76,1.25,3.48,0.84,8.16,4.69,5.93,2.8,4.04,6.33,6.47,8.13,3.92,6.27,5.6,7.43,9.27,4.53,1.94,12.99,1.08,6.72,7.8,,,,,,,,,
November,,,,,,,,,,2.4,4.56,6.52,6.13,4.14,5.53,2.96,3.88,5.19,3.2,2.47,3.43,2.24,2.42,5.83,3.65,1.87,5.95,5.62,8.42,9.46,5.28,7.84,4.07,2.32,1.36,5.23,5.7,2.17,8.44,7.5,5.38,2.73,,,,,,,,,
December,,,,,,,,,,7.98,3.41,6.63,5.15,3.49,6.04,6.74,3.86,2.24,8.08,6.22,3.71,5.64,6.24,4.62,6.94,3.1,0.85,0.83,4.23,6.69,3.64,4.93,2.8,0.97,6.85,3.83,7.99,2.85,5.51,3.4,5.44,3.26,,,,,,,,,
Total,,,,,,,,,,,41.39,46.68,50.71,40.82,43.82,39.23,45.39,47.82,58.78,41.16,51.44,44.59,44.9,54.9,49.16,40.26,42.06,49.69,62.9,49.22,45.47,53.69,47.64,34.96,49.65,54.15,50.34,39.98,61.2,43.17,46.18,37.68,,,,,,,,,
