BOWLAND FOREST HIGHER SALTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD617622,Long,-2.586531,Lat,54.054323,Elevation,1014,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,4.94,3.85,6.2,3.62,2.18,3.45,4.5,3.41,8.25,3.86,6.3,3.24,3.24,6.83,4.46,10.7,2.14,9.18,6.51,6.34,4.98,7.81,4.93,7.24,5.72,9.48,6.05,,2.48,,9.76,10.6,6.29,8.25,,,5.5,4.5,,,3.25,6.5,4.5,4.55,7.9,6.15,3.75,6.62
February,,,,1.94,3.9,6.62,3.75,0.88,4.31,2.1,2.73,0.56,6.24,6.53,1.4,6.9,6.3,3.19,6.93,0.67,0.49,4.43,0.14,4.97,0.34,8.92,3.26,10.5,2.51,5.12,,,,5.3,3.25,6.74,6.25,,3.5,4.5,5,,,2.75,6.1,3,1.05,5.65,8.65,1.55,4.45
March,,,,5.25,5.98,1.82,1.9,3.24,2.25,6.35,4.1,5.26,2.86,1.64,1.23,1.69,2.3,4.54,4.2,,3.51,0.81,3.41,4.8,3.48,1.82,3.11,2.67,2,3.22,7.67,4.29,,2.62,1.8,4.78,2.85,,,2.3,3,,4.7,1.7,4.5,2.45,1.45,5.35,1.75,2.3,1.55
April,,,,5.12,1.5,2.8,3.51,1.36,1.23,3.27,5.26,1.99,2.52,4.1,2.28,2.87,2.85,4.18,1.69,1.7,2.07,3.47,3.69,2.81,3.52,4.5,1.18,4.31,0.85,2.63,4.35,1.46,3.23,4.43,3.34,1.5,2.95,,3.25,6.45,4.25,,4.5,3.9,2.5,1.9,2.4,1,2.15,4.4,4.55
May,,,,2.92,2.94,1.75,2.87,2.02,1.81,2.45,6.15,3.3,1.68,5.35,6.12,4.89,3.97,1.71,0.7,3.25,1.92,2.69,5.15,2.44,6.02,1.01,1.84,2.76,5.08,1.22,1.6,4.48,6.41,5.74,3.94,6.32,,,2.8,2.95,1.5,,4,2.25,3.5,5.65,3.35,3.65,8.05,1.9,2.45
June,,,,2.8,2.17,0.61,2.78,2.66,2.31,1.7,2.6,0.5,3.76,1.9,3.15,0.34,3.93,4.69,11.1,1.98,2.46,6.17,1.59,2.32,3.74,6.66,3.56,3.82,6.21,,0.43,0.71,1.49,3.83,6.59,5.25,,3.4,6.25,1.6,4.75,,5.8,2.25,5.5,4.25,3.35,2.05,5.05,3.3,2.5
July,,,,1.29,3.55,4.43,3.12,1.76,5.19,1.78,6.25,2.75,3.52,5.9,4.69,3.49,5.29,4.21,6.77,,5.3,6.89,6.22,5.83,3.5,2.94,5.59,2.68,5.05,,3.1,2.92,8.11,7.15,3.2,3.95,,,4.6,4.5,5.3,,3.1,7.25,9,2.5,5.05,7.1,5.05,4.65,10.2
August,,,,2.48,2.6,4.76,4.3,8.55,3.45,5.1,2.78,5.62,7.28,5.68,6.16,5.52,4.26,8.49,8.6,8.4,8.1,,6.12,2.93,6.89,3.01,3.55,2.91,5.57,,3.6,8.52,8.27,9.5,7.36,2.92,,0,6.8,4,9.1,,8.7,6.55,7.25,0.75,14.05,6.4,6.8,0.77,5.65
September,,,,3.36,3.34,1.36,2.88,4.31,10.12,2.48,2.44,3.15,5.15,5.22,3.58,3.86,4.58,7.32,2.25,3.49,3.11,,7.26,1.99,5.7,10.68,4.37,3.53,2.86,2.37,6.83,1.42,8.5,7.16,7.3,6.9,10,6.3,7.6,3.03,9.5,,6.2,9.25,9,4.55,4.25,7.65,6.8,0.5,4.2
October,,,,2.45,1.96,1.22,9.52,6.21,4.66,1.98,1.56,3.29,1.9,8.23,5.24,6.12,9.26,5.18,7.08,9.72,8.71,3.28,8.4,5.71,8.81,9.58,6.37,2.51,12.41,,8.53,,8.1,6.4,9.74,9,0.8,1,4.75,8.02,5.5,,6.5,2.7,14.25,3.95,4.25,8.7,6,5.3,5.45
November,,,4.33,5.61,4.66,1.82,3.66,3.88,1.45,2.2,2.3,2.54,3.26,7.11,3.64,2.43,9.62,6.23,9.93,10.77,6.75,,4.6,2.82,1.93,6.7,8.11,1.96,6.99,,8.75,4.78,2.11,5.73,12.44,2.92,9.8,,5.4,8.5,5.15,,2.5,6.7,10.25,3.75,1.95,2.1,2.15,6.65,9.85
