CHESTERFIELD-TAPTON-GROVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK401724,Long,-1.4005135,Lat,53.247111,Elevation,400,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,1.62,1.02,3.33,3.22,1.92,4.53,1.32,4.46,2.15,,,,,,,,,,,1.42,3.7,1.75,1.77,1.09,1.97,3.41,0.71,2.3,0.41,2.96,3.6,1.52,1,2.35,2.08,0.67,3.25,0.28,1.24,1.03,2.06,0.87,4.16,2.95,0.96,2.1,0.92,2.38,2.1,2.83,3.21,2.86,3.48,0.91,1.98,2.51,3,,,,
February,1.84,1.87,3.01,0.9,1.75,1.27,2.35,2.81,1.37,,,,,,,,,,,2.01,0.82,0.06,2.34,2.89,2.75,0.42,0.79,3.11,1,1.87,3.91,1.05,1.81,1.1,4.26,0.89,1.24,1.67,1.65,0.47,2.87,1.24,1.23,0.96,1.62,3.47,4.58,0.77,1.55,2.57,2.06,0.37,2.25,5.24,0.81,3.65,1.63,,,,
March,2.51,1.33,2.01,2.39,1.54,1.18,3.61,2.23,0.6,,,,,,,,,,,3.45,1.67,1.29,1.38,0.61,1.16,2.04,2.2,2.74,1.09,1.04,0.67,2,1.67,2.87,2.28,2.48,1.94,1.26,2.65,3.02,0.38,0.91,3.26,3.55,2.14,0.74,4.51,1.75,0.95,4.5,1.88,1.22,2,1.94,0.96,0.82,1.44,,,,
April,0.42,2.31,3.06,0.76,2.26,0.94,2.17,3.02,1.59,,,,,,,,,,,3.17,0.54,1.75,0.9,0.44,2.01,1.86,0.61,1.36,2.36,1.93,0.89,0.98,2.54,0.72,1.35,1.14,0.22,1.43,2.27,1.14,1.97,0.78,0.25,2.6,0.91,0.97,0.89,1.61,1.17,1.62,5.52,1.16,3.72,2.14,2.06,2.97,2.25,,,,
May,1.16,1.44,2.69,1.55,0.76,1.35,0.78,3.43,5.12,,,,,,,,,,,3.45,2.71,3.09,2.63,4.07,1.89,0.59,0.44,0.86,1.95,2.84,1.21,0.98,1.96,3.87,1.2,1.01,1.66,2.86,2.06,1.27,1.66,1.86,3.17,2.01,1.23,1.26,2.08,1.74,3.36,1.59,3.32,1.46,0.69,3.09,3.7,3.67,2.28,,,,
June,1.01,4.69,4.23,1.52,0.47,2.7,2.5,2.07,2.39,,,,,,,,,,,0.56,1.55,3.97,4.42,1.05,2.18,1.16,2.49,3.01,1.56,1.53,2.72,0.7,1.67,1.45,1.27,2.58,2.41,3.57,1.78,2.9,1.75,1.92,3.99,0.47,2.11,0.9,2.19,1.66,0.37,0.72,2.48,0.28,0.85,0.64,2.02,0.14,2,,,,
July,1.07,3.52,6.2,1.74,1.24,4.26,1.17,2.32,1.28,,,,,,,,,,,2.39,2.24,2.21,2.05,2.31,2.24,3.46,1.29,0.59,0.94,2.9,3.1,4.59,1.68,3.05,2.97,2.82,0.63,2.38,2.39,3.05,1.96,0.05,5.26,1.32,4.4,4.31,1.51,1.12,2.63,3.4,4.47,0.57,3.83,4.37,3.72,1.34,2.3,,,,
August,0.77,1.16,2.58,2.54,2.25,4.29,2.04,4.5,7.47,,,,,,,,,,,2.87,2.86,3.39,1.89,1.71,2.43,2.36,1.51,2.02,2.86,1.06,4.94,1.17,3.9,4.61,4.3,3.01,1.5,2.03,2.22,2.13,3.83,1.34,5.51,1.29,1.59,2.51,1.17,4.54,0.95,2.97,0.67,3.44,6.44,2.68,2.61,2.78,3.23,,,,
September,1.19,5.31,3.86,1.98,2.18,2.81,3.41,3.13,2.24,,,,,,,,,,,1.98,1.62,1.44,2.5,1.47,0.52,0.81,4.22,1.72,0.47,3.38,0.31,0.76,1.84,2.8,0.94,1.18,0.74,0.48,2.44,2.2,0.31,1.44,1.39,2.94,1.18,0.98,1.26,0.7,5.25,2.01,1.28,0.74,2.43,2.84,2.27,3.02,0.78,,,,
October,5.6,0.33,4.23,2.93,4.88,5.61,3.71,1.8,3.24,,,,,,,,,,,4.35,0.97,3.9,3.85,1.66,3.81,2.43,2.98,0.99,3.07,2.39,2.27,1.52,2.52,5.91,0.74,1.23,6.05,4.82,1.09,3.05,2.26,1.85,2.7,3.67,2.72,1.31,2.78,2.66,1.2,2.73,2.08,0.54,1.03,1.55,4.14,2.99,2.22,,,,
