"WHITE HOLME RESERVOIR, BLACKSTONE EDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR356,,,,,,,,,,,
,,,,,,,,,,,,
,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,,
January,0.33,0.72,0.77,0.53,8.25,2.76,3.25,4.05,0.40,2.07,,
February,2.15,1.46,0.56,4.07,6.05,4.50,2.06,4.50,0.20,3.00,,
March,0.77,3.98,2.50,1.38,4.20,3.72,4.50,0.44,2.25,4.50,,
April,2.99,2.33,2.70,3.59,0.97,1.54,2.15,0.43,1.90,1.25,,
May,3.30,0.52,1.82,1.12,0.80,2.80,0.25,1.05,2.80,0.00,,
June,4.89,1.90,4.40,4.21,3.30,1.65,4.40,2.83,3.80,2.72,,
July,2.85,3.72,1.57,2.60,6.05,1.40,6.75,2.75,3.80,4.00,,
August,2.39,2.95,4.60,3.94,2.70,1.60,2.25,1.52,6.40,3.28,,
September,6.56,4.65,0.53,2.64,2.39,5.90,2.90,4.03,1.30,5.02,,
October,1.31,4.36,3.63,3.90,1.50,5.45,3.70,6.07,4.65,2.40,,
November,4.34,5.96,4.03,6.72,2.58,4.08,6.14,4.90,3.00,4.60,,
December,1.70,4.60,4.52,12.67,1.15,1.08,2.90,5.60,2.05,2.95,,
Total,33.58,37.15,31.63,47.37,39.94,-999.00,41.25,38.17,32.55,35.79,,
Calc annual,33.58,37.15,31.63,47.37,39.94,36.48,41.25,38.17,32.55,35.79,,
Difference,0.00,-0.00,-0.00,-0.00,0.00,-1035.48,0.00,0.00,0.00,0.00,,
