SEASCALE WHINTHWAITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY036013,Long,-3.486359,Lat,54.398008,Elevation,52,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,5.02,1.72,3.07,1.45,3.49,1.56,2.86,0.87,3.28,5.14,4.73,1.4,2.39,3.1,3.88,1.55,3.78,1.49,3.39,1.82,3.61,1.92,3.16,4.09,3.17,4.74,3.06,2.52,4.76,4.6,6.71,5.58,3.9,3.61,4.31,,,,,,
February,0.72,0.34,1.07,4.41,4.4,0.44,1.6,1.58,1.83,1.89,4.43,1.69,1.53,2.12,2.87,2.14,2.96,1.76,1.85,2.64,5.1,4.47,2.48,2.04,4.51,5.86,3.24,1.49,4.43,0.5,2.42,0.28,4.59,5.98,0.78,,,,,,
March,2.68,1,1.12,1.38,1.45,3.49,4.32,4.17,1.06,2.45,0.33,1.94,2.87,4.89,2.83,3.11,1.72,3.56,3.38,2.77,2.85,0.98,4.79,3.44,4.01,1.44,0.85,2.09,1.47,3.05,5.67,5.04,1.89,1.09,1.6,,,,,,
April,1.55,1.25,1.36,0.64,1.3,2.66,1.3,2.17,2.81,3.2,2.49,2.47,1.56,1.3,2.29,3.28,1.42,2.87,2.03,3.79,2.65,3.21,0.72,3.58,0.84,4.02,2.58,1.93,1.02,3.34,4.48,1.5,2.33,3.6,2.1,,,,,,
May,2.67,1.38,4.96,2.42,3,0.28,0.49,2.14,2.74,3.2,2.67,1.86,2.93,2.25,2.51,2.21,5.03,4.2,3.07,1.91,3.1,3.37,2.19,3.73,1.92,1.2,3.35,3.71,1.92,1.7,3.7,2.26,3.43,2.27,5.19,,,,,,
June,5.15,1.08,2.56,1.03,3.2,1.16,3.01,4.2,2.23,2.72,2.81,1.74,1.64,2.33,1.18,2.14,2.46,6.11,2.28,2.42,1.66,2.52,5.39,2.52,0.88,1.32,2.49,2.01,1.91,2.06,2.69,0.37,2.63,0.94,2.64,,,,,,
July,2.5,2.04,2.03,2.8,2.49,4.58,5.16,1.28,0.47,2.61,1.77,1.08,2.81,3.78,2.05,1.68,2.02,2.47,4.48,4.85,4.22,0.93,3.59,0.87,6.28,5.83,3.12,1.49,5.55,0.87,4.67,3.66,4.91,4.62,6.51,,,,,,
August,4.84,7.05,7.29,5.21,3.78,4.65,2.97,4.58,6.35,1.39,8.73,3.59,3,3.43,3.2,2.73,4.87,3.79,3.35,2.57,5.41,2.98,5.33,2.1,3.23,2.9,1.9,5.8,4.03,2.73,3.51,6.16,4.49,6.95,3.35,,,,,,
September,3.97,4.52,5.2,2.6,0.31,1.09,4.77,3.08,2.06,4.09,2.63,2.73,1.36,5.4,2.19,2.39,1.19,0.63,4.65,2.81,0.9,3.12,1.37,2.14,1.84,1.35,2.91,4.15,6.81,3.46,4.07,2.07,2.25,5.74,6.42,,,,,,
October,2.02,6.67,3.45,5.32,3.75,5.73,4.09,2.6,3.1,2.06,5.12,4.61,3.24,8.23,2.11,3.6,4.91,6.42,2,7.77,1.74,3.83,4.41,4.56,1.16,1.84,6.46,6.41,4.09,2.45,1.64,2.54,2.47,8.16,4.03,,,,,,
November,9.91,4.3,2.71,2.46,4.4,3.95,0.83,5.71,2.77,3.49,3.71,3.23,2.74,3.77,3.68,3.78,2.9,4.16,3.29,1.38,5.16,4.3,4.16,3.75,4.61,1.51,5.07,4.23,3.15,3.08,2.04,2.59,2.33,4.51,2.51,,,,,,
December,0.88,5.93,2.43,4.33,4.1,3.14,4.44,4.02,3.36,2.94,4.82,4.16,3.58,2.7,2.59,2.07,2.52,6.02,3.47,6.95,4.78,9.01,4.41,2.65,6.29,6.49,4.94,3.29,6.61,6.32,3.38,4.43,4.99,5.8,7.24,,,,,,
Total,41.91,37.28,37.25,34.05,35.67,32.73,35.84,36.4,32.06,35.18,44.24,30.5,29.65,43.3,31.38,30.68,35.78,43.48,37.24,41.68,41.18,40.64,42,35.47,38.74,38.5,39.97,39.12,45.75,34.16,44.98,36.48,40.21,53.27,46.68,,,,,,
