"HIGH MOSS, PORTINSCALE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3643,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,5.60,5.02,7.60,6.31,10.53,8.10,14.31,1.49,11.64,
February,,,5.84,9.07,0.63,8.87,7.22,3.23,7.38,0.95,0.77,
March,,,4.38,2.25,1.20,1.95,3.12,5.50,5.60,0.89,3.28,
April,,,2.87,3.79,3.00,7.50,4.63,4.77,2.11,1.69,1.07,
May,,,2.55,4.33,4.95,6.99,3.45,3.25,1.75,4.05,2.53,
June,,,3.52,1.65,2.86,0.32,4.81,5.00,7.25,1.85,3.05,
July,,,6.05,4.85,7.67,1.97,5.26,8.20,5.64,5.78,4.84,
August,,,4.46,12.60,4.53,4.48,5.53,7.29,8.05,6.06,9.09,
September,,,3.95,7.57,10.30,5.67,6.01,8.83,3.84,2.00,4.37,
October,,,1.40,12.83,5.62,8.02,5.32,8.49,10.79,8.56,11.93,
November,,,4.10,8.42,5.13,2.85,9.93,6.02,12.67,14.75,7.60,
December,,,9.83,3.93,15.24,7.09,1.60,1.51,6.46,14.94,6.52,
Total,,,54.55,76.31,68.73,62.02,67.41,70.19,85.85,63.01,66.69,
Calc annual,0.00,0.00,54.55,76.31,68.73,62.02,67.41,70.19,85.85,63.01,66.69,
Difference,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
