ASHOP-HEAD-OLD-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK068907,Long,-1.8991638,Lat,53.413067,Elevation,1650,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,5.25,,,,,,,5.4,2.3,4.4,2.2,3.3,1.9,4.3,4.1,4.4,6,4.5,2.2,2.5,3.8,4.8,7.8,4.2,6.7,3.6,4.3,4.3,4.4,10.5,2.3,4.7,8.5,6.6,3.3,4.2,4.1,,,,,
February,,,,,,,,,,1.33,,,,,,,3.3,2.4,4.5,3.8,4,4.7,1.5,1.4,2.4,3.1,5.2,1.1,5.7,2.5,5,0.7,6,6.3,1.6,5.61,4.3,2.5,6.1,1.5,0.7,5.5,0.3,6,0.4,7.04,,,,,
March,,,,,,,,,,1.88,,,,,,,3.7,4.1,3.8,4.5,1.1,2.8,5.1,5.5,6.4,2.5,1.8,1.9,1.9,4.7,2.9,3.7,2.7,2.3,1,2.19,2.38,5.5,2,1.7,2.3,0.5,3.1,3.3,3.2,2.82,,,,,
April,,,,,,,,,,5.6,,,,,,,2.5,2.6,2.4,3,5.6,3.4,1.8,3.9,2.3,2,4.2,1.7,1.6,2.9,7.1,1.7,3.5,3.7,2.3,2.7,1.92,5.3,1.6,2,2.5,5,5.7,1.9,2.2,3.47,,,,,
May,,,,,,,,,,3.36,,,,,,,4.2,4.3,3.4,2.4,4.1,1.5,3.6,3.5,3.2,1.4,2.8,2.3,3,2.1,6.5,2.1,1.4,4.5,5.6,4.5,4.8,1.8,1.1,3.5,2.5,3.5,4.9,2.3,3.05,0.43,,,,,
June,,,,,,,,,,3.41,,,,,,,2,8,1.9,4,4.4,4.6,6.1,3.6,3,2.1,4.2,2.3,4.6,2.5,4.3,0.5,3.6,2.1,3.2,0.06,3.9,7.7,6,1.6,3.3,7,0.8,4,3.3,4.58,,,,,
July,,,,,,,,,,2.61,,,,,,,3.4,3.4,5.1,8.2,7.5,0.6,6.3,1.8,5.5,5.7,3.9,1.7,5.3,4.1,7.9,1.8,5.7,6.6,5.2,1.7,4.5,2.2,2.9,3.9,8.5,6.5,6.4,3.5,5.45,2.8,,,,,
August,,,,,,,,,,2.59,,,,,,,5.4,6,3.9,3.9,7,2.8,11.1,2.9,4.9,5,3.5,5.8,4.1,4.7,2.6,6.1,6.9,6.5,6.8,3.6,5.8,5.9,6.4,6,7,7.5,2,1.9,3.68,2.1,,,,,
September,,,,,,,,,1.36,7.23,,,,,,,2.3,0.9,4.8,3.8,0.5,3.3,4.4,1.9,3.5,1.1,3.7,2.4,11.5,3,3.5,2.4,4.8,6.1,4.2,5.2,4.7,8.9,0.9,2.6,4.6,6,4.9,1.4,3.45,7.35,,,,,
October,,,,,,,,,5.13,4.45,,,,,,,6.5,5.9,1.2,6.8,3.3,3.4,4,3.2,2.9,2.5,6.5,6.4,3.6,3.3,2.7,3.1,1.5,4.6,6.9,4.3,5,4.2,6.6,6.6,8,2.7,9.2,6.4,7.7,10.09,,,,,
November,,,,,,,,,3.8,3.28,,,,,,,5.4,3.8,4.13,2,4.5,4.6,3.4,4.9,5.2,1.4,3.4,6.2,2.4,4,1.3,2.7,3.6,4.8,3,3.2,4.6,5.4,8.1,8.5,5.5,5.7,3.9,2.8,2.5,6.32,,,,,
December,,,,,,,,,6.93,3.29,,,,,,,4.3,3.4,3.3,4.9,5.6,6.7,5.9,3.1,6,6.1,3.5,1.8,10.5,8.5,3.8,7.6,3.6,4.8,5,4.8,3.5,1.1,2.5,6.5,3.5,2.5,1.9,0.6,6.89,5.1,,,,,
Total,,,,,,,,,,44.28,48.53,40.79,37.9,53.7,36.6,41,48.4,47.1,42.83,49.5,50.9,40.3,57.5,39.8,49.7,38.9,47.2,35.8,56.7,46.1,52.4,40.2,47.5,59,48.4,42.16,49.7,54.9,54.7,46.7,53.1,60.9,49.7,37.4,46.02,56.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is the same as the New Gauge the New Gauge is 50 yards NW of Old. 1890s record might be a different locations as the observer of G Symons! but the altitude is the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
