"WOLVERTON ST GEORGE'S VIC",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1025,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.53,1.00,3.36,3.02,0.73,2.69,1.17,1.48,2.74,3.40,,
February,2.69,1.67,1.77,0.98,1.81,2.78,3.89,1.13,1.21,2.46,,
March,0.84,1.40,3.07,2.42,3.52,1.21,4.95,1.37,0.54,4.01,,
April,2.24,1.13,0.09,2.49,0.90,0.83,1.02,1.00,3.51,2.19,,
May,2.19,2.73,1.88,1.50,0.91,1.91,1.87,2.13,1.91,0.14,,
June,1.83,1.35,2.94,0.47,2.58,0.98,2.14,1.86,0.37,0.97,,
July,1.90,0.34,2.90,1.04,1.39,5.79,2.77,2.57,3.37,2.78,,
August,3.13,0.65,6.31,0.65,1.44,1.87,2.10,5.48,1.11,2.30,,
September,0.47,1.48,1.43,2.33,1.19,2.19,0.87,1.81,5.02,1.73,,
October,2.68,2.18,2.55,4.40,3.96,1.55,2.84,3.84,1.17,1.77,,
November,3.52,2.64,1.60,2.26,2.48,2.30,3.46,1.01,2.08,1.33,,
December,5.08,4.29,3.25,0.91,5.06,4.01,2.80,0.64,2.78,4.39,,
Total,28.10,20.86,31.15,22.47,25.97,28.11,29.88,24.32,25.81,27.47,,
Calc annual,28.10,20.86,31.15,22.47,25.97,28.11,29.88,24.32,25.81,27.47,,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,,
