FELPHAM-BOGNOR (OUTERWICK FARM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU9565300207,Long,-0.644232,Lat,50.793543,Elevation,8,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,2.24,0.73,1.93,3.95,2.47,0.88,1.74,0.55,2.58,3.01,0.77,0.75,2.41,3.63,1.26,5.32,1.05,0.96,0.97,3.04,1.16,4.03,3.73,0.44,4.78,0.88,1.14,3.34,5.09,3.5,,,,,,,,,,
February,,0.03,0.95,2.74,2.23,0.1,0.4,2.91,1.35,2.95,4.45,1.52,1.79,1.12,3.18,0.52,2.37,0.93,1.02,0.24,3.67,1.31,2.15,1.18,3.24,3.19,4.33,1.35,1.03,2.46,0.56,,,,,,,,,,
March,,2.1,1.1,0.37,1.16,1.58,2.72,4.18,0.67,0.63,0.84,1.46,1.55,2.32,0.92,3.91,1.38,0.58,1.86,2.97,1.33,1.67,3.68,2.64,4.01,0.65,3.59,1.98,1.04,4.59,,,,,,,,,,,
April,,0.49,1.06,0.05,2.39,2.45,0.57,1.36,0.94,2.44,0.97,2.11,0.72,2.02,1.02,1.83,0.83,3.66,1.75,1,1.87,1.59,0.02,1.95,1.47,1.21,0.76,1.71,1.4,1.8,,,,,,,,,,,
May,,1.83,1.3,0.56,1.21,0.2,0.47,0.92,2.99,1.16,0.56,0.43,1.82,1.94,4.08,0.22,2.25,2.12,1.39,1.34,1.78,1.22,1.41,1.96,0.8,3.52,1.33,1.61,1.32,0.44,,,,,,,,,,,
June,,2.1,2.08,0.72,1.45,0.55,2.7,2.43,1.49,0.95,2.21,2.82,2.4,2.38,0.96,2.68,1.23,2.4,0.71,2.41,2.02,1.87,2.28,0.45,1.28,0.43,1.73,1.9,0.77,0.63,,,,,,,,,,,
July,,1.92,2.98,4.37,5.9,3.22,0.75,0.17,0.3,1.25,1.32,1.92,1.23,2.71,0.47,0.2,0.45,0.7,2.45,1.75,2.24,0.59,1.14,1.19,1.6,2.87,0.46,1.76,2.53,1.09,,,,,,,,,,,
August,,5.11,2.57,0.38,1.75,2.92,1.87,2.29,1.62,0.2,1.43,1.2,4.34,3.18,2.57,2.23,0.46,0.82,2.81,2.74,2.59,1.44,6.06,3.37,1.29,1.7,1.31,4.54,2.16,2.99,,,,,,,,,,,
September,,0.89,2.51,2.86,3.29,0.68,6.04,2.39,0.76,2.74,1.01,1.37,0.52,3.33,1.5,1.78,0.93,0.52,1.21,3.08,0.14,1.25,2,2.78,1.27,1.76,2.7,1.09,5.12,0.97,,,,,,,,,,,
October,,5.63,4.21,5.59,4.22,4.1,3.31,0.46,3.48,1.75,2.42,2.99,2.28,5.37,2.09,1.69,3.51,4.65,2.47,6.75,3.88,4.78,2.86,5.21,2.46,3.41,4.95,3.41,0.88,0.42,,,,,,,,,,,
November,,2.91,3.31,1.65,5.77,4.98,0.83,1.35,3.38,4.32,2.9,0.3,3.09,1.44,1.07,4.55,5.49,1.94,1.42,1.19,4.12,6.76,2.07,3.3,3.27,2.96,3.69,1.12,1.85,2.25,,,,,,,,,,,
December,,2.95,2.4,1.6,1.75,2.66,4.1,3.07,2.54,1.34,2.81,3.68,1.29,2.09,2.26,0.55,1.73,2.68,3.06,4.19,3.09,6.13,2.76,1.9,7.92,8.16,3.87,1.6,2,4.78,,,,,,,,,,,
Total,,28.2,25.2,22.82,35.07,25.91,24.64,23.27,20.07,22.31,23.93,20.57,21.78,30.31,23.75,21.42,25.95,22.05,21.11,28.63,29.77,29.77,30.46,29.66,29.05,34.64,29.6,23.21,23.44,27.51,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892 Nov IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893 Total IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901 Feb IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901 Dec IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902 Dec IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904 Apr IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904 Aug IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905 Aug IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907 May IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909 Jun IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909 Sep IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
