"SHERBORNE (BARTON GARDENS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1546,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,6.07,2.58,,
February,,,,,,,,,1.88,3.26,,
March,,,,,,,,,1.16,2.44,,
April,,,,,,,,,2.23,2.10,,
May,,,,,,,,,0.54,2.89,,
June,,,,,,,,,2.11,0.63,,
July,,,,,,,,,6.65,3.62,,
August,,,,,,,,,3.21,0.19,,
September,,,,,,,,,0.82,1.97,,
October,,,,,,,,,3.74,4.61,,
November,,,,,,,,,5.88,8.59,,
December,,,,,,,,,2.06,3.28,,
Total,,,,,,,,,36.35,36.16,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.35,36.16,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,,
