"PETERBOROUGH SPRINGFIELD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2079,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,0.85,0.56,2.76,1.73,1.16,1.62,2.38,2.70,1.58,1.39,,
February,1.18,1.37,1.45,1.14,0.86,1.10,2.25,1.07,1.58,1.82,,
March,0.78,1.19,1.65,1.10,0.56,0.52,2.60,1.35,0.50,0.54,,
April,0.80,2.21,2.41,1.08,0.66,0.54,4.32,2.70,1.39,2.12,,
May,0.73,0.61,1.51,2.41,1.37,1.84,0.69,1.43,4.13,2.73,,
June,1.76,4.04,2.38,2.21,0.76,2.81,1.90,1.52,1.02,3.57,,
July,2.49,3.03,4.46,1.98,0.43,6.63,1.44,2.51,0.89,3.44,,
August,1.77,2.27,2.98,2.00,1.43,1.27,1.53,2.97,3.91,2.57,,
September,1.11,4.36,1.76,2.42,3.08,1.85,4.91,1.52,0.96,2.71,,
October,2.57,1.09,3.69,1.79,1.36,3.29,0.90,0.73,1.96,0.44,,
November,1.17,0.89,4.00,1.73,1.86,3.67,2.64,1.86,4.40,0.85,,
December,2.29,0.68,2.64,0.41,1.44,1.36,5.38,1.72,1.28,0.60,,
Total,17.50,22.30,31.69,20.00,14.97,26.50,30.94,22.08,23.60,22.78,,
Calc annual,17.50,22.30,31.69,20.00,14.97,26.50,30.94,22.08,23.60,22.78,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
