"LITTLEBOROUGH (UPPER CHELBURN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2903,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.67,7.20,3.36,,3.74,5.28,5.98,4.82,13.37,2.76,7.83,
February,3.70,0.73,5.14,,2.16,8.12,4.15,2.07,6.50,0.94,1.05,
March,3.14,4.08,3.08,,1.96,1.94,2.63,5.43,3.72,1.52,3.35,
April,5.84,1.43,3.18,,2.32,3.73,1.73,3.94,1.16,1.45,3.90,
May,5.60,2.25,1.25,,5.86,5.45,5.02,1.97,1.95,3.82,2.36,
June,2.62,0.19,2.89,,2.83,0.15,2.76,4.46,7.47,1.86,2.76,
July,8.97,2.33,4.55,,4.56,2.16,3.74,3.11,2.17,2.63,7.03,
August,2.30,6.58,5.65,,7.16,5.08,5.12,9.37,5.21,6.31,8.18,
September,2.60,1.90,3.31,,5.30,4.82,3.76,6.26,0.67,2.24,4.31,
October,1.73,3.05,1.10,,6.47,6.08,4.93,5.25,6.15,6.44,7.30,
November,2.73,2.83,3.15,,3.30,3.32,7.07,6.15,8.61,9.19,6.63,
December,3.82,7.23,4.69,,5.65,4.74,2.30,2.04,3.78,9.90,4.34,
Total,47.72,39.80,41.35,,51.31,50.87,49.19,54.87,60.76,49.06,59.04,
Calc annual,47.72,39.80,41.35,0.00,51.31,50.87,49.19,54.87,60.76,49.06,59.04,
Difference,0.00,0.00,0.00,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
