"MONTROSE, FORFARSHIRE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5601,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,2.33,1.10,2.70,2.00,2.10,2.10,1.98,2.80,2.33,,,
February,0.82,0.73,1.50,0.35,3.18,2.05,2.05,0.60,1.55,,,
March,1.62,1.35,2.42,0.85,2.07,1.30,2.03,1.30,1.82,,,
April,0.60,0.80,0.93,1.18,1.00,0.98,0.95,2.53,2.68,,,
May,1.10,1.25,3.60,1.15,1.73,2.47,0.77,2.97,1.92,,,
June,3.30,1.87,3.30,2.82,1.40,0.21,1.13,1.13,0.55,,,
July,1.30,2.48,2.20,0.50,1.90,3.45,1.85,4.17,0.20,,,
August,4.82,4.55,2.10,2.80,1.25,3.10,2.02,2.63,4.48,,,
September,0.75,3.70,3.10,2.73,2.50,0.27,2.88,1.42,4.85,,,
October,1.70,0.95,2.65,2.00,6.25,2.78,2.55,1.98,2.00,,,
November,3.75,3.35,0.85,1.72,3.25,3.12,1.52,0.37,0.95,,,
December,4.23,1.90,2.25,1.55,3.50,1.55,2.37,0.95,6.72,,,
Total,26.32,24.03,27.60,19.65,30.13,23.38,22.10,22.85,30.05,,,
Calc annual,26.32,24.03,27.60,19.65,30.13,23.38,22.10,22.85,30.05,0.00,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,NaN,,
