MONTROSE MIX - GOLF LINKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO724582,Long,-2.452494,Lat,56.714667,Elevation,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,1.52,2.68,2.02,1.33,1.69,3.3,1.68,2.59,1.52,4.02,1.63,4.17,1.29,1.15,3.24,1.21,1.57,1.23,1.05,4.5,3.52,2.78,3.52,1.27,2.6,3.83,3.15,1.13,3.73,1.42,3.82,3.83,0.89,1.33,4.11,1.18,0.57,1.18,,,,,,
February,,,,,,,,0.94,2,2.1,1,0.5,1.63,3.99,1.09,2.9,3.85,1.22,0.98,2.2,0.76,2.46,0.18,1.76,0.08,1.77,2.55,2.54,0.89,1.66,1.27,3.1,1.47,1.05,0.84,1.91,1.08,2.28,2.12,1.06,1.74,2.11,0.75,0.61,2.16,,,,,,
March,,,,,,,,1.34,1.57,1.35,1.53,1.99,1.65,1.39,0.62,0.96,0.61,2.1,3.71,0.04,1.04,0.66,3.23,1.28,1.98,1.53,1.46,2.34,0.28,2.75,2.72,1.06,1.37,0.39,0.77,0.78,1.57,2.9,0.34,1.25,1.7,1.74,2.74,0.25,2,,,,,,
April,,,,,,,,0.92,0.38,2.7,2.35,1.43,2.38,2.28,2.13,2.43,1.55,1.16,0.96,1.09,2.17,2.17,1.69,1.56,5.58,2.72,0.43,1.66,0.38,0.54,0.99,2.01,1.13,1.24,2.51,1.05,0.32,2.49,0.97,1.72,1.13,2.36,1.1,2.86,1.15,,,,,,
May,,,,,,,,1.89,4.19,0.62,3,2.28,0.59,1.77,3.13,2.89,2.32,2.03,1.2,2.03,0.69,2.2,3.07,0.95,2.14,1.16,1.13,2.04,2.9,1.27,1.25,,2.34,3.69,2.26,4.05,1.48,3.32,3.24,1.38,1.08,1.24,2.78,1.73,3.11,,,,,,
June,,,,,,,,1.02,1.45,1.11,0.54,0.91,1.05,0.63,1.28,0.77,1.94,2.22,2.89,1.4,1.11,4.32,0.91,0.85,0.59,3.67,0.87,1.79,2.98,1.48,0.29,,0.79,0.89,2.11,2.07,3.36,2,3.18,1.07,0.82,1.58,2.35,1.28,1.53,,,,,,
July,,,,,,,,1.43,4.64,0.66,3.29,1.73,3.1,1.93,4.37,1.9,2.21,1.89,1.86,2.93,2.09,4.87,3.01,2.9,2.55,0.98,3.77,3.74,3.22,4.09,5.53,,1.86,1.61,1.73,2.79,4.49,1.68,1.97,1.84,3.6,2.75,2.26,3.62,1.68,,,,,,
August,,,,,,,,3.48,1.77,2.49,2.88,1.82,2.37,4.47,3.02,1.91,1.73,2.77,3.6,4.07,6.08,2.2,0.43,0.86,2.91,1.63,0.94,7.21,0.58,1.92,1,,3.04,3.61,1.3,4.25,2.32,0.08,5.09,3.08,2.62,3.61,2.05,2.19,,,,,,,
September,,,,,,,0.85,1.13,2.72,1.21,1.77,1.17,2.55,2.47,4.63,2.96,3.42,6.19,2.18,0.37,4.29,1.57,1.75,0.89,3,3.48,3.04,1.32,2.78,2.54,2.18,,2.41,2.12,1.89,3.39,3,1.53,1.81,1.68,5.33,1.51,0.56,2.58,,,,,,,
October,,,,,,,3.39,2.34,1.85,2.34,2.18,1.39,1.5,2.37,4.55,2.08,5.21,4.94,3.15,2.61,2.5,0.58,6.37,3.41,2.7,3.5,0.86,2.77,2.99,2.31,4.22,,2.24,2.46,4.17,4.28,0.44,1.39,2.43,3.03,1.24,0.77,2.34,1.17,,,,,,,
