LANCASTER GREG OBSERVATORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD487612,Long,-2.78492,Lat,54.044204,Elevation,312,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,1.1,3.25,2.34,3.03,0.85,4.15,5.33,4.5,1.93,2.78,3.64,4.02,1.95,4.68,1.91,4.26,2.07,5.03,1.58,3.22,4.26,4.07,5.64,3.67,2.58,4.37,5.43,4.17,7.44,3.86,4.52,4.08,3.17,4.65,4.45,10.69,2.06,7.03,4.7,4.78,3.67,5.07,1.76,4.27,2.77,5.42,4.1,
February,,,,4.44,4.99,0.27,1.84,2.84,2.9,2.65,4.51,1.54,1.03,3.27,3.68,1.67,2.77,1.68,2.28,2.65,5.21,4.96,2.16,2.28,4.28,5.25,3.62,1.27,4.73,1.71,3.02,0.27,4.55,5.09,0.69,5.64,5.05,3.2,5.64,1.02,0.27,3.77,0.05,4.08,0.15,5.36,2.09,5.73,1.55,2.94,
March,,,,1.19,3.28,4.44,5.22,5.2,1.02,2.15,0.61,5.07,3.22,3.62,2.84,2.51,2.99,3.89,3.06,3.22,1.45,1.74,6.27,4.16,4.9,2.2,1.67,2.62,1.9,5.03,5.53,4.31,2.53,1.16,1.68,1.38,1.48,3.85,3.48,1.16,3.24,0.56,2.46,2.23,2.16,1.46,2.03,1.56,1.37,2.06,
April,,,,0.45,1.59,2.49,1.73,2.61,3.45,4.39,2.51,2.11,1.88,1.72,3.52,3.16,1.63,1.58,2.54,3.5,2.35,3.42,0.84,4.94,0.93,3.02,2.72,1.87,1.33,2.01,4.73,1.69,2.15,3.31,1.62,2.73,1.92,2.13,1.86,1.65,1.76,2.25,3.3,2.08,3.1,2.81,0.56,3.26,0.47,2.49,
May,,,,2.2,3.06,1.4,0.46,1.9,2.96,3.55,1.99,1.21,3.4,3,3.29,1.54,5.31,4.78,3.28,2.1,1.85,1.75,1.82,2.59,2.67,1.34,3.81,2.28,2.17,1.86,5.97,3.43,2.91,3.36,6.53,4.68,3.11,2.13,1.06,2.43,1.25,2.16,5.76,3.1,4.58,1.5,1.35,2.06,3.47,1.3,
June,,,,1.9,3.04,2.93,3.27,3.76,3.07,1.59,2.99,2,1.05,1.75,1.34,2.25,2.67,7.78,2.95,1.92,2.37,3.03,5.56,2.38,1.31,1.02,2.45,3.31,2.43,2.14,2.5,0.66,3.21,0.97,3.31,0.64,3.37,3.72,7.48,2.3,2.26,6.59,1.62,1.67,2.65,4.13,3.33,2.68,4.57,3.69,
July,,,,3.52,2.92,7.24,4.81,1.4,0.43,2.7,2.95,1.41,4.56,4.4,1.59,1.65,2.45,2.98,3.31,6.75,4.76,0.92,5.96,1.29,4.61,4.05,2.78,1.41,5.47,1.57,6.95,1.68,6.23,5.11,3.57,2.78,4.67,4.26,5.71,4.12,3.83,5.92,5.3,4.47,2.27,2.32,3.43,2.3,4.39,,
August,,,,4.24,4.93,4.52,3.63,5.24,6.32,2.13,6.09,3.23,3.12,6.47,2.83,4.37,5.32,4.92,6.14,4.62,6.26,4.33,4.65,1.96,3.16,4.61,4.52,8.64,4.45,4.22,2.35,7.76,6.39,6.46,5.05,3.9,3.67,7.02,6.6,6.99,6.38,3.56,1.96,2.98,4.64,2.82,3.3,2.64,3.9,,
September,,,,4.84,0.59,1.14,5.09,4.31,1.84,4.91,1.79,2.08,1.56,5.46,1.92,3.29,1.05,0.84,4.95,2.92,0.47,4.14,1.77,4.03,3.05,1.02,3.09,4.45,9.5,2.93,3.06,2.31,4.49,4.64,5.46,4.33,5.26,7.75,3.03,3.05,2.59,3.56,5.68,1.05,5.24,9.01,5.3,2.68,2.01,,
October,,,,4.91,3.84,5.3,4.09,2.18,4.22,3.41,7.99,5.08,4.13,8.5,3.33,2.59,6.69,5.54,2.23,6.2,2.71,4.49,4.42,2.59,1.8,1.12,7.72,6.22,4.71,3.08,1.43,2.81,0.94,7.73,5.57,5.46,3.56,4.23,5.83,6.71,7.75,3.8,5.97,5.04,6.4,6.66,3.6,1.77,9.53,,
