"BALQUHIDDER, BLAIRCREACH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5525,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,14.39,19.14,11.46,13.56,9.94,12.37,19.53,16.06,25.49,2.11,18.95,
February,16.52,3.31,11.20,13.79,4.04,9.10,10.77,5.74,11.89,5.01,2.83,
March,11.19,18.93,4.79,6.42,0.98,4.34,10.41,8.44,13.53,2.04,5.34,
April,5.17,2.74,4.77,7.32,6.12,8.28,4.51,7.60,5.90,2.15,2.99,
May,12.78,7.28,7.53,3.89,8.45,12.92,6.27,3.88,1.78,7.88,4.67,
June,4.30,1.05,3.44,2.39,4.18,1.51,6.29,8.23,8.92,5.49,4.25,
July,6.04,6.09,7.30,9.63,10.37,3.04,4.24,6.29,6.04,6.62,3.98,
August,6.67,8.85,6.21,11.89,7.25,7.06,8.02,8.84,10.28,9.98,9.30,
September,4.68,5.79,4.54,13.02,11.99,4.57,6.58,9.28,7.34,3.69,8.61,
October,7.00,8.14,5.17,16.41,6.97,9.91,11.00,10.86,14.79,12.29,16.50,
November,12.64,5.34,6.05,8.73,7.81,1.72,15.15,11.69,13.24,14.70,11.04,
December,9.58,15.25,11.57,7.63,17.46,10.28,7.19,2.63,13.65,23.25,10.97,
Total,110.96,101.91,84.03,114.68,95.56,85.10,109.96,99.54,132.85,95.21,99.43,
Calc annual,110.96,101.91,84.03,114.68,95.56,85.10,109.96,99.54,132.85,95.21,99.43,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
