DUNBAR (PUBLIC PARK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT672791,Long,-2.527529,Lat,56.003714,Elevation,75,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5098/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,2.21,1.36,0.87,1.03,1.12,2.72,2.93,2.15,3.82,0.76,1.89,2.47,1.52,0.99,3.35,0.93,2.4,4.11,,,2.6,1.1,0.48,1.26,1.43,1.69,2.16,0.83,0.57,3.5
February,,,,,,,,,,,,1.24,0.28,2.09,0.01,0.99,2.53,2.33,0.58,1.2,0.83,2.46,1.09,0.86,0.7,1.31,0.83,0.93,1.29,,,2.38,0.57,0.59,1.55,1.18,1.69,2.47,1.69,0.17,1.62
March,,,,,,,,,,,,1.02,2.37,0.76,3.19,1.33,1.6,2.54,0.25,1.66,2.53,2.35,0.56,1.32,0.5,0.47,1.76,3.45,1.16,,,2.7,0.87,0.24,0.95,1.19,0.72,1.84,2.15,0.46,0.86
April,,,,,,,,,,,,1.65,1.28,1.9,3.69,2.63,0.99,1.06,0.13,0.96,1.34,0.86,0.94,1.24,2.06,0.96,0.25,2.33,0.92,1.26,2.39,2.46,1.41,2.02,0.84,0.43,0.85,0.67,2.1,1.35,0.59
May,,,,,,,,,,,,2.91,1.96,0.93,1.9,0.67,1.32,2.81,2.67,0.93,1.42,1.46,1.24,2.54,1.5,4.24,1.79,2.72,0.84,,1.44,2.78,1.69,2,2.7,1.24,0.37,1.17,1.8,0.45,1.24
June,,,,,,,,,,,0.98,3.4,1.11,1.13,2.1,2.5,1.11,1.68,2.6,2.3,0.38,0.78,0.74,1.72,2.35,1.4,2.11,1.88,1.74,,1.57,1.09,1.84,1.45,2.19,0.86,2.46,0.58,3.11,1.6,0.51
July,,,,,,,,,,,3.86,2.69,2.34,2.31,3.49,0.94,3.48,3.51,2.4,3,8.95,2.81,1.65,2.05,1.6,1.24,2.59,1.27,1.62,,1.95,3.03,2,2.61,1.63,1.26,3.7,3.35,4.24,1.62,2.16
August,,,,,,,,,,,5.26,3.76,0.5,1.07,2.34,2.57,1.7,3,2.49,1.48,0.67,2.06,1.72,3.27,2.72,3.44,2.77,0.15,,,1.77,2.54,2.14,1.77,3.44,0.89,5.64,3.6,2.28,0.36,3.73
September,,,,,,,,,,,3.67,1.1,2.13,0.66,1.12,1.64,3.11,0.98,3.69,1.57,2.42,0.69,2.09,1.32,3.3,3.51,3.22,1.41,,,4.4,0.48,2.11,2.18,1.85,0.91,3.15,1.09,1.78,0.44,1.71
October,,,,,,,,,,,1.96,1.53,5.19,3,2.03,4.2,1.1,2.86,4.15,3.3,3.08,3.07,1.81,2.08,1.39,2.75,0.55,0.79,,,1.25,0.24,1.47,1.25,4.4,1.09,1.27,1.64,0.76,1.4,3.53
November,,,,,,,,,,,2.67,2.44,1.42,2,2.26,2.53,2.35,0.57,2.81,2.05,2.9,2.43,0.45,0.72,3.75,0.53,3.92,2.23,,,3.16,4.13,2.56,,2.47,0.7,0.61,0.81,0.66,3.7,2.03
December,,,,,,,,,,,1.23,0.49,1.55,1.7,2.65,1.33,1.8,4.09,1.89,0.76,1.08,0.44,1.02,0.95,2.36,1.91,2.16,1.76,,,1.38,1.56,1.87,,1.38,2.97,1.82,2.71,3.5,3.31,1.87
Total,,,,,,,,,,,,24.44,21.49,18.42,25.81,22.45,23.81,28.36,25.81,23.03,26.36,21.3,15.78,19.59,23.22,25.11,22.88,21.32,,,,25.99,19.63,,24.66,14.15,23.97,22.09,24.9,15.43,23.35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948 no records after July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 no records Jan-Mar and May-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 Oct/Nov estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
