"DUNBAR (PUBLIC PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5098/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.89,2.47,1.52,0.99,3.35,0.93,2.40,4.11,-999.00,-999.00,,
February,2.46,1.09,0.86,0.70,1.31,0.83,0.93,1.29,-999.00,-999.00,,
March,2.35,0.56,1.32,0.50,0.47,1.76,3.45,1.16,-999.00,-999.00,,
April,0.86,0.94,1.24,2.06,0.96,0.25,2.33,0.92,1.26,2.39,,
May,1.46,1.24,2.54,1.50,4.24,1.79,2.72,0.84,,1.44,,
June,0.78,0.74,1.72,2.35,1.40,2.11,1.88,1.74,,1.57,,
July,2.81,1.65,2.05,1.60,1.24,2.59,1.27,1.62,,1.95,,
August,2.06,1.72,3.27,2.72,3.44,2.77,0.15,,,1.77,,
September,0.69,2.09,1.32,3.30,3.51,3.22,1.41,,,4.40,,
October,3.07,1.81,2.08,1.39,2.75,0.55,0.79,,,1.25,,
November,2.43,0.45,0.72,3.75,0.53,3.92,2.23,,,3.16,,
December,0.44,1.02,0.95,2.36,1.91,2.16,1.76,,-999.00,1.38,,
Total,21.30,15.78,19.59,23.22,25.11,22.88,21.32,,-999.00,,,
Calc annual,21.30,15.78,19.59,23.22,25.11,22.88,21.32,11.68,1.26,19.31,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,NaN,-1000.26,NaN,,
