ST-LEONARDS-GENSING-GDNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ800095,Long,0.556088,Lat,50.856999,Elevation,179,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,2.49,3.54,0.56,1.35,2.76,4.17,1.14,3.99,0.88,1.17,1.16,2.61,1.62,2.82,4.69,1.18,3.46,2.32,1.38,3.15,3.83,2.77,2.8,3.88,1.46,2.64,4.11,3.51,3.1,5.15,1.39,3.44,2.77,2.62,2.49,3.21,1.32,4.18,,,,
February,,,,,,,,,,2.18,5.85,1.82,1.7,1.71,3.26,0.69,2.36,1.21,1.12,0.49,2.8,1.55,2.41,1.23,3.34,3,3.38,0.83,1.03,2.37,0.56,0.45,2.55,3.86,1.02,3.76,3.39,3.63,1.76,1.15,1.57,2.18,0.36,2.01,0.3,4.17,,,,,
March,,,,,,,,,,0.83,1.14,1.95,1.3,1.86,1.59,3.89,1.76,0.89,2,3.48,1.36,2.19,2.61,2.71,5.8,0.63,3.4,1.85,0.79,3.65,1.19,1.35,2.19,2.32,1.89,0.76,0.39,3.78,2.2,0.12,2.59,0.48,1.76,2.24,2.67,0.62,,,,,
April,,,,,,,,,,3.05,1.41,1.59,0.83,1.8,1.21,1.68,1.48,2.49,1.82,2.16,1.96,1.62,0.11,3.05,1,1.65,1.7,1.57,1.53,2.6,2.19,1.48,3.06,2.57,2.89,2.8,3.57,1.89,2.94,1.28,1.51,3.55,2.71,1.32,2.37,3.42,,,,,
May,,,,,,,,,,1.33,1.14,0.99,2.23,2.01,2.48,1.03,2.51,1.95,1.05,1.12,2.22,0.66,0.97,0.95,0.71,2.84,2.12,2.44,1.14,0.23,1.52,1.11,0.58,3.6,4.37,2.45,2.43,0.73,2.9,2.36,2.67,2.29,2.73,1.62,0.57,1.47,,,,,
June,,,,,,,,,,0.85,2.74,1.28,2.37,2.81,1.23,3.15,1.55,2.18,1.62,2.61,1.56,2.06,2.94,1.04,1.52,0.79,3.02,3.04,1.07,0.52,1.57,0.1,1.42,0.61,1.78,0.2,2.84,3.93,2.99,2.07,1.15,1.11,1.46,1.36,1.91,2.35,,,,,
July,,,,,,,,,,0.99,1.4,2.14,0.98,5.2,0.81,0.8,0.3,2.48,2.59,2.28,2.63,0.24,1.5,2.43,1.88,3.27,1.08,3.58,3.07,1.98,3.28,0.2,2.14,1.37,3.41,4.36,1.82,4.3,1.57,1.27,3.12,3.08,3.68,1.45,1.15,0.42,,,,,
August,,,,,,,,,,0.84,1.76,1.81,4.23,2.43,1.6,2.84,0.93,1.27,3.61,3.29,1.92,2.27,5.86,2.34,0.92,1.65,2.21,5.82,1.49,2.12,1.79,1.09,2.26,2.3,4.28,1.49,1.44,4.6,1.55,2.28,3.66,3.89,0.91,1.34,2,5.05,,,,,
September,,,,,,,,,,4.56,0.8,0.86,2.92,2.95,1.23,3.31,1.18,0.67,1.78,3.22,0.27,1.17,2.81,1.68,1.03,2.55,1.36,0.91,6.42,0.7,4,0.58,2.9,2.64,2.24,2.81,0.76,4.94,0.32,1.04,3.84,1.71,2.59,4.68,1.04,4.91,,,,,
October,,,,,,,,,,2.82,2.79,2.24,2.17,4.26,2.11,2.05,4.02,4.59,1.65,5.28,4.39,5.47,3.85,5.4,2.58,2.76,4.6,4.06,3.04,1.04,2,0.53,1.54,7.84,4.77,3.54,3.95,1.67,9.01,4.77,3.02,0.76,8.44,2.44,2.59,4.24,,,,,
November,,,,,,,,,,3.47,3.26,0.47,2.03,2.48,1.73,5.31,6.35,2.32,1.16,0.6,4.86,5.65,2.58,3.52,3.68,2.64,5.09,1.88,2.13,4.32,1.65,1.9,1.82,2.51,3.23,3.25,8.18,3.74,4.59,6.18,6.67,5.15,1.54,2.33,3.69,5.85,,,,,
December,,,,,,,,,,2.35,3.98,3.65,2.45,2.03,3.17,1,2.3,2.41,2.44,5.74,2.32,5.11,3.5,1.61,6.36,6.81,4.82,2.84,1.97,3.45,4.05,2.6,3.47,3.67,4.61,5.5,1.24,4.92,3.11,7.68,3.83,0.93,0.58,0.78,7.76,3.42,,,,,
Total,,,,,,,,,,25.76,29.81,19.36,24.56,32.3,24.59,26.89,28.73,23.34,22.01,31.43,28.9,29.61,31.96,30.65,30,32.05,35.1,30.2,26.83,26.81,26.57,14.19,27.81,34.75,37.13,35.03,33.52,41.23,38.09,31.59,37.07,27.9,29.38,24.06,29.26,37.24,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
