HARROGATE W W LONG STOOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE212552,Long,-1.678138,Lat,53.992411,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.72,1.85,4.9,2.46,2.4,2.9,3.6,3.85,5,3.2,2.05,2.44,2.7,,,5.8,2.19,6.09,2.1,3.17,2.3,2.17,1.53,4.18,3.7,4.6,5.45,1.52,5.1,3.25,4.54,3.73,4,3.64,2.6,7.5,1.72,1.88,2.05,2.65,0.85,2.54,2.65,4.9,2.87,3.38,3.57,6.4
February,,,,1.32,1.85,3.8,4.25,0.76,3.5,2.4,2.2,0.24,3.45,5,1,4.96,,,3.57,0.63,1.25,1.8,0.35,4,0.28,3.9,3.1,3.5,1.4,3.4,1.58,4.9,3.15,1.97,1.51,3.67,1.56,4.25,2.55,1.85,5.41,3,0.62,1.96,3.07,3.03,2.45,3.07,6.34,0.29,3.34
March,,,,3.76,3.1,0.85,3.5,2.3,1.2,3.03,2.6,1.89,2,1.55,1.4,1.1,,,3.1,0.61,2.83,0.7,2.5,1.5,2.92,0.6,2.36,3.05,0.42,2.72,2.45,,2.57,1.1,0.43,1.8,1.35,6.85,1.9,1.3,1.93,3.75,2.04,0.8,1.96,2.4,1.75,3.02,2.35,1.56,2.63
April,,,,3.2,1.15,1.35,1.8,1.3,0.8,1.6,4.6,1,3.4,2.7,1.85,4,,,0.9,1.29,2.11,3.7,3,2.8,3.62,2,1.18,2.98,0.21,1.53,2.93,,1.25,1.7,3.85,2.33,1.5,4.18,2.71,2.43,2.82,1.66,1.47,2.46,0.4,1.66,2.91,0.28,0.94,4.4,2.15
May,,,,2.55,1.6,1.75,3.1,2,3.9,1.55,3.6,2,1,3.3,3.95,5.17,,,2.3,1.44,1.75,3.5,4.3,3.5,1.95,0.95,2.62,3.25,2.77,1.03,1,2.51,2.55,1.85,1.24,2.84,3.07,2.8,1.05,2.1,2.22,6.01,2.04,1.72,4.1,3.43,1.18,1.28,4.39,1.24,1
June,,,,1.35,3.1,0.48,1.9,2.45,0.9,1.11,3,0.12,1.35,0.98,3.2,0.05,,,5.65,1.03,2.2,6.7,0.71,1.68,1.7,3.65,6.05,3.02,3.2,2.34,0.79,0.12,0.89,2.4,2.55,3.53,2.56,3.27,3.2,0.69,0.92,1.02,1.54,1.65,2.16,2.55,3.12,2.19,4.12,1.35,1.32
July,,,,1.8,3.6,1.9,2.2,1.45,5.2,3.2,5.9,1.78,4.9,3.9,4.89,1,,,0.7,3.21,4.3,3.98,4.26,2.15,1.45,0.58,4.16,2.05,3.13,5.72,4.7,2.68,2.32,2.04,4.54,2.16,4.71,1.99,1.35,2.47,3.1,1.94,1.35,3.14,1.82,1.35,5.81,3.5,4.17,2.3,5.47
August,,,,1,1.6,2.9,2.25,6.84,3.14,2.3,1.1,3.76,5.5,4.3,3.4,3.05,,,3.75,2.5,3.6,4.06,1.62,0.4,1.42,2.52,3.29,1.03,3.95,2.93,0.63,2.5,2.56,3.09,3.35,2.81,5.61,0.43,4.61,2.27,5.68,5.62,3.93,4.52,6.4,2.24,7.42,5.94,2.55,0.71,3.14
September,,,,1.6,1.4,0.55,1.76,0.9,7.5,1.3,1.2,1.2,3.61,3.7,3.55,2.25,,,1.1,0.53,3.81,5.4,2.7,1.45,2.2,5.95,2.64,1.31,2.72,1.52,2.5,0.48,1.4,4.25,5.3,1.78,6,2,2.7,1.3,5.43,2.85,4.56,3.17,2.94,2.33,4.8,4.58,4.07,0.19,3.66
October,,,,2.75,2.65,1.55,6.2,4.55,2,3.4,3.12,2,1.2,4,3.6,3.8,,,5.15,3.33,3.14,1.22,4.25,3.35,3.28,4.9,2.27,2.59,5.5,2.78,1.95,4.2,2.76,2.14,3.2,5.38,1.93,1.5,1.8,3.61,1.3,1.2,3.77,1.96,5.11,2.88,1.57,4.1,2.77,3.25,6.54
