LAMBERHURST-BAYHAM-ABBEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ640371,Long,0.341416,Lat,51.109735,Elevation,340,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,326/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,1.56,5.7,7.65,4.49,6.36,2.41,3.91,2.87,6.77,2.81,2.38,3.14,2.85,6.63,1.83,,,,,,,,,3.61,2.95,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,5.85,2.73,5.6,1.12,1.68,2.45,3.58,0.99,2.43,1.34,2.2,2.98,3.12,2.06,1.86,,,,,,,,,2.75,0.06,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,0.57,1.73,5.06,0.62,1.68,3.74,2.94,3.35,0.43,0.08,2.01,2.19,6.51,0.85,1.1,,,,,,,,,1.69,1.94,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,4.16,2.34,3.02,0.73,2.9,1.9,2.14,1.47,1.95,1.79,1.68,1.84,2.41,2.03,1.81,,,,,,,,,1.61,2.81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,2.36,0.62,2.57,3.47,2.06,1.17,2.55,3.78,3.04,0.62,1.93,2.33,1.97,2.22,1.61,,,,,,,,,1.98,1.46,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,2.47,2.78,2.41,0.79,1.48,0.51,2.5,0.23,2.18,2.23,1.92,4.32,4.64,3.64,1.05,,,,,,,,,4.58,0.91,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,0.8,4.67,1.01,1.96,3.39,3.37,3.44,2.47,2.04,1.68,3.29,2.01,2.91,1.82,0.39,,,,,,,,,2.76,2.28,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,4.82,1.81,2.62,2.97,2.05,0.05,4.75,3.08,1.69,3.31,2.05,7.59,0.27,4.57,1.29,,,,,,,,,4.08,1.34,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,6.09,2.86,1.96,3.71,0.81,1.48,0.4,3.09,1.9,2.33,1.65,3.7,1.4,2.3,2.17,,,,,,,,,3.28,0.17,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,5.61,2.85,3.97,4.92,8.18,4.9,1.93,3.56,3.78,5.17,4.22,1.09,0.5,2.31,8.13,,,,,,,,,3.8,3,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
