"TOTLAND BAY ASTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,600,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.08,4.50,5.06,1.30,2.85,5.04,4.30,2.19,5.66,1.57,4.21,
February,0.41,0.18,2.36,4.70,0.28,4.65,2.03,3.46,2.17,1.22,0.68,
March,2.59,1.07,2.86,1.73,1.72,0.26,0.31,2.51,2.75,0.13,1.22,
April,2.57,0.82,2.88,3.39,2.53,2.78,2.83,1.67,2.13,0.94,2.50,
May,1.40,1.13,0.70,2.87,3.34,3.34,1.88,0.87,0.83,2.53,2.13,
June,2.79,0.16,1.08,0.44,1.94,0.00,3.28,2.15,2.00,1.39,1.06,
July,6.55,0.46,3.43,1.35,3.15,3.23,0.98,2.89,1.69,1.15,1.78,
August,1.02,2.07,2.51,1.86,2.59,4.85,0.77,3.19,2.37,1.75,2.48,
September,2.25,0.70,1.29,3.15,4.65,2.34,0.63,5.93,1.33,0.76,2.93,
October,2.57,1.12,1.22,5.74,5.43,3.26,3.08,1.67,7.08,4.72,3.07,
November,1.32,1.96,2.00,1.36,2.66,3.26,7.69,3.74,2.95,8.12,5.30,
December,2.81,1.70,4.42,2.81,4.09,3.64,0.33,4.26,2.61,6.33,3.79,
Total,30.36,15.87,29.81,30.70,35.23,36.65,28.11,34.53,33.57,30.61,31.15,
Calc annual,30.36,15.87,29.81,30.70,35.23,36.65,28.11,34.53,33.57,30.61,31.15,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
