ISLE-OF-WIGHT-TOTLAND-BAY-(ASTON-HOUSE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SZ322865,Long,-1.5453,Lat,50.6779,Elevation,145,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
November,,,,,,,,,,4.57,3.29,0.51,3.45,1.62,1.34,4.24,4.21,2.71,0.85,0.77,4.14,5.07,2.67,3.64,4.62,2.6,3.25,0.8,2.47,2.11,1.32,1.96,2,1.36,2.66,3.26,7.69,3.74,2.95,8.12,5.3,4.14,1.9,0.63,3.24,6.85,4.3,2.6,4.51,5.89,7.86,2.62,1.12,1.87,5.47,0.39,4.3,1.48,,,
December,,,,,,,,,,1.63,3.98,4.03,1.57,2.64,3.16,0.65,1.88,3.02,3.52,3.91,4.21,6.68,3.7,1.75,9.07,8.88,4.22,1.17,2.68,5.59,2.81,1.7,4.42,2.81,4.09,3.64,0.33,4.26,2.61,6.33,3.79,0.78,1.15,1.17,8.71,3.33,2.54,5.83,3.3,1.47,2.15,1.53,3.27,2.63,2.15,5.01,3.15,,,,
Total,,,,,,,,,,22.05,29.24,27.38,24.71,35.36,27.29,24.65,31.03,25.8,21.68,34.47,31.79,27.41,35.24,31.3,36.46,37.34,30.32,25.26,26.43,29.79,30.36,15.87,29.81,30.7,35.23,36.65,28.11,34.53,33.57,30.61,31.15,27.16,29.06,21.08,28.87,33.09,29.34,38.58,23.63,34.23,31.2,27.33,26.78,26.47,26.2,23.73,32.32,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899 Jan 1st Gauge moved 400 yards S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900 Oct 1st Gauge moved 20ft N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906 July 1st Gauge moved 70yards SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908 Oct 10th Gauge moved a few yards S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909 Dec 3rd Gauge moved 8 ft S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910 Nov 1st Gauge moved 6ft N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Dec values from Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
